ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,target_id,maneuver_index,Timestamp GPS,Latitude,Longitude,Euler_X (deg),Euler_Y (deg),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,F_front,F_back,M_tot_X,M_tot_Y,M_front_X,M_front_Y,M_back_X,M_back_Y,P_front_X,P_front_Y,P_back_X,P_back_Y
2025-06-08 08:05:59.359000+00:00,1749369959.359,70.8,-59.2,59.2,59.2,43.5213833,43.521383921,43.521381851,43.521379781,89.4,8.9,6.0,2740.261,4.1051421,4.105144559,4.105136362,4.105128166,2.5,-19.266,14.9,26.3,1749377159359.0,1749369959359.0,104.3,12.1,-148.956,148.956,281.844,7.556,22.533,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.400000+00:00,43.5213470458984,4.10512351989746,343.0625,-1.875,28740.4252790131,2944.91672458392,7973.87927808374,12244.2601362142,11512.0438427024,-5366.68602472533,18389.6179541913,39659.2212816808,-5203.94865049778,4908.72966104509,-2456.72698945107,-420.809851594188,-2747.22166104671,-1117.99546750795,-22.8830121779815,133.59314998119,-28.1900509232734,69.2706909582134
2025-06-08 08:05:59.457000+00:00,1749369959.457,70.6,-50.0,50.0,50.0,43.5213871,43.521387727,43.521385637,43.521383546,87.5,8.0,7.2,2741.665,4.1051587,4.105161156,4.105152969,4.105144783,2.5,-2.02,15.2,26.4,1749377159457.999,1749369959457.999,102.7,9.1,-148.717,148.717,281.883,7.517,22.562,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.400000+00:00,43.5213470458984,4.10512351989746,343.0625,-1.875,28740.4252790131,2944.91672458392,7973.87927808374,12244.2601362142,11512.0438427024,-5366.68602472533,18389.6179541913,39659.2212816808,-5203.94865049778,4908.72966104509,-2456.72698945107,-420.809851594188,-2747.22166104671,-1117.99546750795,-22.8830121779815,133.59314998119,-28.1900509232734,69.2706909582134
2025-06-08 08:05:59.556000+00:00,1749369959.556,72.7,-44.9,44.9,44.9,43.5213912,43.521391761,43.52138989,43.521388018,91.3,8.2,6.804,2743.041,4.1051748,4.105177286,4.105168999,4.105160713,2.5,21.212,15.283,26.4,1749377159556.998,1749369959556.998,103.645,9.0,-150.777,150.777,281.923,7.477,23.04,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.600000+00:00,43.5213546752929,4.10515689849853,341.875,-1.75,20979.4629852593,3949.41119173862,6525.64466612741,8731.23975393112,10805.7203715497,-4781.02060222255,14755.9395232582,31454.5188431254,-3698.66083569339,3440.46925740782,-1884.96031968343,-622.479510761575,-1813.70051600996,-867.712271437548,-42.1850136875679,127.742480694798,-27.5862516214325,57.6610478467502
2025-06-08 08:05:59.657000+00:00,1749369959.657,70.9,-41.1,41.1,41.1,43.5213958,43.521396418,43.521394358,43.521392299,95.8,8.6,6.4,2744.422,4.1051907,4.10519316,4.105184959,4.105176758,2.5,-17.822,15.368,26.4,1749377159657.999,1749369959657.999,104.61,6.0,-148.937,148.937,281.963,7.437,22.614,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.666666667+00:00,43.5213546752929,4.10515689849853,343.25,-2.4375,7439.76054943521,3831.51681196877,3854.22961083222,6985.20368660469,9594.14810971629,-4490.61250549537,12088.7392908256,15125.5069722362,-1985.15431683813,-758.882209034886,-1600.87635879795,-644.639769117513,-384.277958040175,-349.713801439458,-53.3256407975266,132.427072855553,-23.120798666873,25.4059555653599
2025-06-08 08:05:59.756000+00:00,1749369959.756,68.3,-46.8,46.8,46.8,43.5214005,43.521401198,43.521398871,43.521396544,95.406,7.5,6.004,2745.777,4.1052062,4.105208619,4.105200555,4.105192491,2.5,-26.263,15.45,26.5,1749377159756.998,1749369959756.998,105.555,4.9,-146.297,146.297,282.003,7.397,22.046,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.800000+00:00,43.5213623046875,4.10518836975097,343.5625,-4.6875,10154.7983505181,2582.01130681337,2881.99502984618,6958.1832971275,6644.82467618778,-4456.94703604569,9146.06093726959,15618.8046871777,-2398.91250163222,808.715406449767,-1592.41068147766,-376.237828091622,-806.501820154561,-464.654509685934,-41.1365975661148,174.108907911239,-29.7496843703662,51.6365903990501
2025-06-08 08:05:59.859000+00:00,1749369959.859,67.2,-50.4,50.4,50.4,43.5214054,43.521406132,43.521403693,43.521401254,95.0,6.4,,2747.14,4.1052217,4.1052241,4.105216099,4.105208098,2.5,-10.784,15.536,26.6,1749377159859.0,1749369959859.0,106.529,2.8,-145.156,145.156,282.044,7.356,21.831,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.800000+00:00,43.5213623046875,4.10518836975097,343.5625,-4.6875,10154.7983505181,2582.01130681337,2881.99502984618,6958.1832971275,6644.82467618778,-4456.94703604569,9146.06093726959,15618.8046871777,-2398.91250163222,808.715406449767,-1592.41068147766,-376.237828091622,-806.501820154561,-464.654509685934,-41.1365975661148,174.108907911239,-29.7496843703662,51.6365903990501
2025-06-08 08:05:59.957000+00:00,1749369959.957,66.8,-58.1,58.1,58.1,43.5214096,43.521410344,43.521407865,43.521405385,93.838,7.057,5.2,2748.43,4.1052366,4.105238993,4.105231016,4.105223038,2.5,-4.04,15.619,26.5,1749377159957.999,1749369959957.999,107.474,6.4,-144.717,144.717,282.083,7.317,21.632,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:05:59.800000+00:00,43.5213623046875,4.10518836975097,343.5625,-4.6875,10154.7983505181,2582.01130681337,2881.99502984618,6958.1832971275,6644.82467618778,-4456.94703604569,9146.06093726959,15618.8046871777,-2398.91250163222,808.715406449767,-1592.41068147766,-376.237828091622,-806.501820154561,-464.654509685934,-41.1365975661148,174.108907911239,-29.7496843703662,51.6365903990501
2025-06-08 08:06:00.055000+00:00,1749369960.055,68.9,-53.6,53.6,53.6,43.521414,43.52141468,43.521412414,43.521410148,92.7,7.7,8.0,2749.795,4.1052524,4.105254829,4.105246732,4.105238635,2.5,21.649,15.7,26.5,1749377160055.0,1749369960055.0,108.4,7.1,-146.773,146.773,282.128,7.289,22.167,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.200000+00:00,43.5213813781738,4.10524988174438,343.0625,-5.125,29543.9212100083,2229.49971163241,7842.2936092009,15826.1223092487,7091.85756660255,-7413.94730990821,15504.0325659431,39615.7145308416,-6150.97560144943,6831.73236991516,-3241.98971187239,119.88482289261,-2908.98588957703,-1128.35265278153,7.7324929745023,209.106224337654,-28.4824511218418,73.4301002525735
2025-06-08 08:06:00.157000+00:00,1749369960.157,69.4,-52.0,52.0,52.0,43.521418,43.521418664,43.52141645,43.521414236,95.3,8.8,6.4,2751.183,4.1052687,4.105271137,4.105263013,4.105254889,2.5,4.902,15.2,26.6,1749377160157.0,1749369960157.0,110.5,3.9,-147.221,147.221,282.178,7.269,22.364,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.200000+00:00,43.5213813781738,4.10524988174438,343.0625,-5.125,29543.9212100083,2229.49971163241,7842.2936092009,15826.1223092487,7091.85756660255,-7413.94730990821,15504.0325659431,39615.7145308416,-6150.97560144943,6831.73236991516,-3241.98971187239,119.88482289261,-2908.98588957703,-1128.35265278153,7.7324929745023,209.106224337654,-28.4824511218418,73.4301002525735
2025-06-08 08:06:00.260000+00:00,1749369960.26,71.4,-46.4,46.4,46.4,43.521422,43.521422602,43.521420595,43.521418587,100.0,7.874,6.3,2752.563,4.1052849,4.105287368,4.105279142,4.105270916,2.5,19.417,14.11,26.6,1749377160260.0,1749369960260.0,114.369,4.6,-149.17,149.17,282.23,7.248,22.841,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.266666667+00:00,43.5213813781738,4.10524988174438,342.75,-1.75,21509.1173713638,2721.55197248166,6637.85386270245,14200.0840574109,6407.25124153577,-6917.57441394106,13689.7608850056,30868.5232065479,-4946.78907173455,4736.65864377733,-2945.9133567536,79.4734628956128,-2000.87571498095,-829.501249935895,5.80532147808805,215.191001617877,-26.8720743258601,64.8192886194347
2025-06-08 08:06:00.345000+00:00,1749369960.345,71.2,-43.2,43.2,43.2,43.5214261,43.521426708,43.52142468,43.521422652,104.4,7.1,6.1,2753.954,4.1053012,4.105303665,4.105295449,4.105287232,2.5,-2.326,13.2,26.7,1749377160345.999,1749369960345.999,117.6,5.2,-148.927,148.927,282.273,7.231,22.869,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.400000+00:00,43.5213890075683,4.10528326034545,345.0625,-0.3125,9941.15537331626,4454.04652597501,4589.61934731321,11093.0636526962,5647.92788769745,-7232.90884505524,9508.08269533849,18984.8212466045,-3140.85025567818,2250.20679976329,-2556.47316343633,-162.329795669122,-584.377092241842,-462.333217325765,-17.0728211849385,268.873677833039,-24.3527822211365,30.7812796681644
2025-06-08 08:06:00.459000+00:00,1749369960.459,70.7,-41.3,41.3,41.3,43.5214305,43.521431124,43.521429044,43.521426964,92.4,4.9,3.4,2755.319,4.105317,4.105319457,4.105311266,4.105303074,2.5,-4.425,8.3,26.8,1749377160459.0,1749369960459.0,100.7,5.4,-148.37,148.37,282.329,7.208,22.819,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.450000+00:00,43.5213890075683,4.10528326034545,347.875,0.375,11174.3044035906,3142.59940855421,3370.41190071448,12486.0456002063,3740.64185524285,-7760.20467383222,8466.48278161692,17687.3157128593,-3679.72849519975,2450.13986658378,-2824.35191322837,89.456075658715,-855.376581971383,-516.127093623943,10.5659077052573,333.592116830476,-29.1806344163743,48.3610173447342
2025-06-08 08:06:00.556000+00:00,1749369960.556,69.4,-45.4,45.4,45.4,43.5214356,43.521436264,43.52143405,43.521431836,90.097,4.3,0.8,2756.677,4.1053323,4.105334737,4.105326613,4.105318489,2.5,-13.402,5.1,26.8,1749377160556.0,1749369960556.0,101.953,4.2,-147.022,147.022,282.378,7.189,22.482,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.600000+00:00,43.5213966369628,4.10531520843505,349.0625,0.3125,15133.2407291204,2940.04052278178,3918.15260477322,13644.023031735,4443.28432962593,-7854.57444114742,10232.7329202135,21991.4338566754,-4297.63016944216,3135.85470770818,-2999.05434746709,122.231714895317,-1298.57582197506,-667.414315712132,11.9451681040031,293.084396011434,-30.3488312795729,59.0491657087147
2025-06-08 08:06:00.658000+00:00,1749369960.658,65.4,-56.9,56.9,56.9,43.5214397,43.521440486,43.521437866,43.521435246,87.651,6.5,2.0,2758.039,4.1053482,4.105350567,4.105342676,4.105334784,2.5,-38.835,8.5,26.7,1749377160658.999,1749369960658.999,103.284,7.4,-142.971,142.971,282.43,7.168,21.315,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.650000+00:00,43.5213966369628,4.10531520843505,348.625,-0.25,20852.5932955968,1910.70033742802,4019.99477915628,14243.0092928494,6200.06671347095,-7498.79950675555,12944.2764995648,26783.2884121811,-5050.29392758987,3351.07594122202,-3032.98232754489,49.4081909941621,-2017.31160004497,-883.746540959903,3.81699131626423,234.310687634558,-32.9961925272018,75.3197878094572
2025-06-08 08:06:00.757000+00:00,1749369960.757,70.0,-56.8,56.8,56.8,43.5214441,43.521444746,43.521442593,43.521440441,85.3,8.2,3.941,2759.381,4.1053637,4.105366147,4.105357991,4.105349835,2.5,46.465,9.365,26.6,1749377160757.998,1749369960757.998,104.562,7.7,-147.521,147.521,282.479,7.148,22.439,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.800000+00:00,43.5214080810546,4.1053466796875,348.0,-0.875,22665.4279543516,1527.08801520668,4571.7107058136,13823.9845598896,6574.67501990292,-7299.20460549588,13099.4549742966,28764.2266753719,-5197.91809209021,3886.02196943012,-2946.68488857127,-4.53047194823572,-2251.23320351894,-925.120968185564,-0.345851942475871,224.947136682645,-32.1622054584091,78.2650348617387
2025-06-08 08:06:00.862000+00:00,1749369960.862,69.1,-49.6,49.6,49.6,43.5214479,43.521448574,43.521446328,43.521444083,84.9,8.2,6.0,2760.708,4.1053793,4.105381732,4.105373624,4.105365516,2.5,-8.571,10.283,26.5,1749377160862.999,1749369960862.999,105.919,7.2,-146.568,146.568,282.531,7.127,22.115,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.800000+00:00,43.5214080810546,4.1053466796875,348.0,-0.875,22665.4279543516,1527.08801520668,4571.7107058136,13823.9845598896,6574.67501990292,-7299.20460549588,13099.4549742966,28764.2266753719,-5197.91809209021,3886.02196943012,-2946.68488857127,-4.53047194823572,-2251.23320351894,-925.120968185564,-0.345851942475871,224.947136682645,-32.1622054584091,78.2650348617387
2025-06-08 08:06:00.956000+00:00,1749369960.956,71.5,-55.6,55.6,55.6,43.5214519,43.521452499,43.521450502,43.521448505,88.2,8.2,6.1,2762.028,4.1053947,4.105397169,4.105388938,4.105380708,2.5,25.806,11.096,26.5,1749377160956.0,1749369960956.0,107.12,12.2,-148.922,148.922,282.578,7.109,22.696,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:00.800000+00:00,43.5214080810546,4.1053466796875,348.0,-0.875,22665.4279543516,1527.08801520668,4571.7107058136,13823.9845598896,6574.67501990292,-7299.20460549588,13099.4549742966,28764.2266753719,-5197.91809209021,3886.02196943012,-2946.68488857127,-4.53047194823572,-2251.23320351894,-925.120968185564,-0.345851942475871,224.947136682645,-32.1622054584091,78.2650348617387
2025-06-08 08:06:01.061000+00:00,1749369961.061,70.2,-49.3,49.3,49.3,43.5214564,43.52145704,43.521454908,43.521452776,88.8,8.2,6.0,2763.389,4.1054104,4.10541285,4.105404684,4.105396518,2.5,-12.381,12.013,26.5,1749377161061.0,1749369961061.0,108.476,14.6,-147.594,147.594,282.606,7.118,22.373,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.200000+00:00,43.5214233398437,4.10541009902954,342.0625,-1.8125,21647.8027697227,3832.18310660048,5077.82702706049,8829.9075885178,11644.4565452257,-5250.46475355257,15223.8993801909,30557.8129033836,-3861.57543584133,2581.14956645052,-1964.21194171881,-732.303244891655,-1897.36349412251,-961.961789742735,-48.1022126200145,129.021605612725,-31.4800601988179,62.0909454521995
2025-06-08 08:06:01.157000+00:00,1749369961.157,68.8,-42.6,42.6,42.6,43.5214598,43.521460483,43.521458207,43.521455931,87.5,,5.4,2764.773,4.1054269,4.105429328,4.105421236,4.105413144,2.5,-14.583,12.852,26.5,1749377161157.0,1749369961157.0,109.716,10.6,-146.184,146.184,282.616,7.147,22.017,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.200000+00:00,43.5214233398437,4.10541009902954,342.0625,-1.8125,21647.8027697227,3832.18310660048,5077.82702706049,8829.9075885178,11644.4565452257,-5250.46475355257,15223.8993801909,30557.8129033836,-3861.57543584133,2581.14956645052,-1964.21194171881,-732.303244891655,-1897.36349412251,-961.961789742735,-48.1022126200145,129.021605612725,-31.4800601988179,62.0909454521995
2025-06-08 08:06:01.266000+00:00,1749369961.266,74.0,-40.2,40.2,40.2,43.5214646,43.52146512,43.521463386,43.521461651,90.8,8.2,6.054,2766.154,4.1054427,4.105445203,4.10543686,4.105428517,2.5,47.706,13.805,26.6,1749377161266.0,1749369961266.0,111.124,7.1,-151.373,151.373,282.627,7.18,23.348,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.200000+00:00,43.5214233398437,4.10541009902954,342.0625,-1.8125,21647.8027697227,3832.18310660048,5077.82702706049,8829.9075885178,11644.4565452257,-5250.46475355257,15223.8993801909,30557.8129033836,-3861.57543584133,2581.14956645052,-1964.21194171881,-732.303244891655,-1897.36349412251,-961.961789742735,-48.1022126200145,129.021605612725,-31.4800601988179,62.0909454521995
2025-06-08 08:06:01.357000+00:00,1749369961.357,67.6,-44.7,44.7,44.7,43.5214693,43.521470019,43.521467621,43.521465223,97.7,8.0,6.6,2767.487,4.1054579,4.105460307,4.105452283,4.105444259,2.5,-70.33,14.6,26.6,1749377161357.0,1749369961357.0,112.3,6.7,-144.964,144.964,282.636,7.207,21.78,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.400000+00:00,43.5214309692382,4.10544157028198,342.125,-2.625,17793.8503146822,3308.68260571248,4585.59486231873,8099.8873577742,11005.13641681,-5045.79582392673,14059.2279506574,25688.1277827134,-3376.49316485256,1555.63585694251,-1833.82280384728,-721.954875373001,-1542.67036100528,-778.773629438283,-51.3509616535692,130.435526778803,-30.3164806725366,60.0538261898324
2025-06-08 08:06:01.459000+00:00,1749369961.459,66.8,-49.0,49.0,49.0,43.5214741,43.521474844,43.521472365,43.521469885,100.9,7.8,5.5,2768.809,4.1054729,4.105475293,4.105467316,4.105459338,2.5,-7.843,13.3,26.5,1749377161459.0,1749369961459.0,114.2,6.9,-144.154,144.154,282.646,7.238,21.481,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.450000+00:00,43.5214309692382,4.10544157028198,341.6875,-4.3125,19914.9903598625,1864.23070556938,3794.38524726701,8074.8690889914,10032.8473802715,-4952.0947372608,13155.6217320021,25573.6063126989,-3739.6673569444,1892.53390174898,-1817.26145376218,-627.434630991521,-1922.40590318221,-847.985008826474,-47.6932708900585,138.135733208377,-33.1586010380317,75.1714826480152
2025-06-08 08:06:01.558000+00:00,1749369961.558,66.4,-50.9,50.9,50.9,43.5214787,43.521479456,43.521476936,43.521474417,101.593,8.1,5.3,2770.16,4.1054884,4.105490786,4.105482833,4.105474879,2.5,-4.04,13.4,26.3,1749377161558.0,1749369961558.0,112.86,8.0,-143.744,143.744,282.656,7.267,21.208,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.600000+00:00,43.5214385986328,4.10547161102294,342.5625,-4.625,21517.0379687431,2309.7302233447,4458.15310339959,7612.84885339892,9729.52727721503,-4717.4257759922,12624.9503546217,28284.9212954874,-3765.65158568499,3028.85320512938,-1720.07331080006,-620.536661342595,-2045.57827488493,-913.230201431651,-49.1516119994427,136.243966311548,-32.2868213735262,72.3204513640023
2025-06-08 08:06:01.658000+00:00,1749369961.658,67.9,-54.5,54.5,54.5,43.5214831,43.52148381,43.521481443,43.521479075,102.3,8.2,4.694,2771.533,4.1055043,4.105506712,4.105498671,4.105490629,2.5,14.852,12.289,26.3,1749377161658.999,1749369961658.999,111.493,6.5,-145.234,145.234,282.666,7.298,21.605,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.650000+00:00,43.5214385986328,4.10547161102294,344.5,-3.4375,17449.0763651899,3392.22489202036,5506.91871683817,7807.828418759,10055.204079883,-4733.76001182033,13129.2724868216,26348.2199740485,-3246.60626795838,2412.81794065726,-1749.55158606581,-633.887119103347,-1497.05468189256,-723.016136778548,-48.2804450695651,133.255790663336,-27.440796284936,56.8180576664032
2025-06-08 08:06:01.756000+00:00,1749369961.756,69.2,-54.9,54.9,54.9,43.5214878,43.52148847,43.521486236,43.521484001,100.8,7.6,4.106,2772.88,4.1055197,4.105522134,4.10551402,4.105505907,2.5,13.265,11.211,26.3,1749377161756.998,1749369961756.998,110.167,4.1,-146.524,146.524,282.676,7.327,21.937,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.800000+00:00,43.5214500427246,4.10550355911254,345.5,-2.9375,9521.12404157909,5801.72442950643,7152.68659501661,6725.8081780455,10487.8840036088,-3548.09101713311,13665.6011645212,22475.5350661021,-1829.32499641315,1292.15575764939,-1433.20893772741,-663.763149316838,-396.116058685738,-385.223132456649,-48.5718221486008,104.877123258091,-17.1396645874583,17.6243216244121
2025-06-08 08:06:01.858000+00:00,1749369961.858,67.6,-58.9,58.9,58.9,43.521492,43.521492719,43.521490321,43.521487923,98.7,6.6,3.5,2774.215,4.1055352,4.105537607,4.105529583,4.105521559,2.5,-15.841,10.1,26.2,1749377161858.0,1749369961858.0,108.8,8.8,-144.914,144.914,282.686,7.357,21.439,08_06_2025_Run1,Gian,SenseBoard,Jibe,14.098000049591064,1749369962.358,1749369976.456,13,0,2025-06-08 08:06:01.866666667+00:00,43.5214500427246,4.10550355911254,343.625,-3.875,18649.3119457389,5378.77212016115,8356.24491777087,8229.76965469838,12209.2749632346,-3206.72084539244,17232.3237725406,32384.3289836709,-3008.7029161867,2971.88215626372,-1595.39042476267,-652.509334776729,-1413.31249142403,-738.927215834292,-37.8654291429047,92.5812702814285,-22.8174317339377,43.6418643145782
