ISODateTimeUTC,SecondsSince1970,SOG,TWA,TWS,TWD,BelowLineCalc,central,COG,COG_Mag,DistanceToLeader,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,lateral,LatStern,Leg,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,TimeLocal,TimeUTC,Trim,TWA_Abs,VMC,VMG,XTE,run,interval_id,boat_name,opponent_name,boat_role,boat_weight,interval_duration,mast_brand,load_cell,pol_ratio,SOG_ref,leg_type
2025-11-27T07:53:30.855Z,1764230010.855,22.7,45.373,16.6,5.072,,105.7,319.7,316.7,,60.9,60.9,60.9,43.0528499,43.05285134,43.05284654,7.4,43.05284174,,1140.318,,6.1028167,6.102815029,6.102820599,6.10282617,3,,30.612,1764233610855.0,1764230010855.0,6.3,45.373,,15.947,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:30.957Z,1764230010.957,22.7,47.621,16.6,5.021,,111.3,317.4,314.4,,56.1,56.1,56.1,43.0528576,43.05285899,43.052854357,6.3,43.052849725,,1141.482,,6.102807,6.102805251,6.102811081,6.10281691,3,,-22.33,1764233610957.999,1764230010957.999,10.0,47.621,,15.301,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.045Z,1764230011.045,22.6,47.896,16.6,4.996,,111.5,317.1,314.1,,54.8,54.8,54.8,43.0528653,43.052866683,43.052862073,5.819096075,43.052857463,,1142.651,,6.1027972,6.102795441,6.102801304,6.102807167,3,,-3.448,1764233611045.0,1764230011045.0,10.8,47.896,,15.153,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.157Z,1764230011.157,22.4,47.984,16.6,4.984,,120.683,317.0,314.0,,50.4,50.4,50.4,43.0528731,43.052874481,43.052869878,5.2,43.052865275,,1143.835,,6.1027873,6.102785538,6.102791412,6.102797285,3,,-0.893,1764233611157.0,1764230011157.0,13.5,47.984,,14.993,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.256Z,1764230011.256,22.4,47.974,16.6,4.974,,128.8,317.0,314.0,,42.9,42.9,42.9,43.0528814,43.052882781,43.052878178,6.6,43.052873575,,1145.043,,6.1027777,6.102775938,6.102781812,6.102787685,3,,0.0,1764233611256.0,1764230011256.0,10.0,47.974,,14.996,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.345Z,1764230011.345,22.8,45.465,16.6,4.965,,140.4,319.5,316.5,,47.5,47.5,47.5,43.0528901,43.052891536,43.05288675,5.469348705,43.052881964,,1146.261,,6.1027686,6.102766922,6.102772515,6.102778109,3,,27.778,1764233611345.999,1764230011345.999,6.8,45.465,,15.991,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.454Z,1764230011.454,22.9,41.954,16.6,4.955,,128.7,323.0,320.0,,53.2,53.2,53.2,43.0528985,43.052900008,43.052894982,4.1,43.052889955,,1147.443,,6.1027597,6.102758145,6.102763328,6.102768511,3,,32.11,1764233611454.999,1764230011454.999,6.0,41.954,,17.03,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.558Z,1764230011.558,22.9,43.144,16.6,4.944,,112.4,321.8,318.8,,61.5,61.5,61.5,43.0529066,43.052908084,43.052903138,2.5,43.052898192,,1148.629,,6.1027502,6.102748602,6.102753928,6.102759254,3,,-11.65,1764233611558.0,1764230011558.0,6.6,43.144,,16.709,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.655Z,1764230011.655,23.0,45.735,16.6,4.935,,130.2,319.2,316.2,,70.3,70.3,70.3,43.0529143,43.052915729,43.052910965,7.2,43.052906201,,1149.81,,6.1027402,6.102738512,6.102744139,6.102749767,3,,-26.804,1764233611655.0,1764230011655.0,6.6,45.735,,16.054,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.757Z,1764230011.757,23.0,48.324,16.6,4.924,,133.8,316.6,313.6,,62.7,62.7,62.7,43.052922,43.052923372,43.052918799,3.4,43.052914226,,1150.952,,6.1027309,6.102729125,6.102735042,6.10274096,3,,-25.243,1764233611757.999,1764230011757.999,7.1,48.324,,15.293,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.854Z,1764230011.854,22.9,46.715,16.6,4.915,,138.7,318.2,315.2,,57.7,57.7,57.7,43.0529299,43.052931307,43.052926616,3.2,43.052921924,,1152.128,,6.1027213,6.102719578,6.102725318,6.102731059,3,,16.667,1764233611854.0,1764230011854.0,7.4,46.715,,15.701,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:31.960Z,1764230011.96,23.0,46.704,16.6,4.904,,138.7,318.2,315.2,,53.8,53.8,53.8,43.0529377,43.052939107,43.052934416,4.4,43.052929724,,1153.316,,6.1027113,6.102709578,6.102715318,6.102721059,3,,0.0,1764233611960.999,1764230011960.999,8.3,46.704,,15.773,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.052Z,1764230012.052,23.0,48.495,16.584,4.895,,123.7,316.4,313.4,,53.0,53.0,53.0,43.0529453,43.052946667,43.05294211,3.508291117,43.052937552,,1154.495,,6.1027012,6.102699418,6.102705358,6.102711297,3,,-19.78,1764233612052.0,1764230012052.0,7.0,48.495,,15.242,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.161Z,1764230012.161,23.0,49.084,16.551,4.884,,97.7,315.8,312.8,,52.3,52.3,52.3,43.052953,43.052954354,43.052949842,2.430403271,43.05294533,,1155.67,,6.1026913,6.102689499,6.102695503,6.102701508,3,,-5.455,1764233612161.999,1764230012161.999,9.7,49.084,,15.064,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.257Z,1764230012.257,23.1,48.374,16.523,4.874,,80.1,316.5,313.5,,53.9,53.9,53.9,43.0529604,43.05296177,43.052957204,1.489700056,43.052952639,,1156.844,,6.102681,6.102679221,6.10268515,6.102691079,3,,7.292,1764233612257.999,1764230012257.999,13.0,48.374,,15.344,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.359Z,1764230012.359,23.0,50.464,16.492,4.864,,68.9,314.4,311.4,,49.1,49.1,49.1,43.052968,43.052969321,43.052964918,0.5,43.052960514,,1158.051,,6.1026704,6.102668554,6.102674707,6.102680861,3,,-20.792,1764233612359.0,1764230012359.0,10.6,50.464,,14.641,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.454Z,1764230012.454,23.0,50.954,16.463,4.854,,55.9,313.9,310.9,,43.2,43.2,43.2,43.0529752,43.052976509,43.052972145,0.6,43.052967781,,1159.215,,6.10266,6.102658138,6.102664344,6.10267055,3,,-5.208,1764233612454.999,1764230012454.999,11.3,50.954,,14.489,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.552Z,1764230012.552,23.0,51.545,16.434,4.845,,59.198,313.3,310.3,,46.0,46.0,46.0,43.0529827,43.052983995,43.052979679,0.2,43.052975362,,1160.385,,6.1026499,6.10264802,6.102654288,6.102660556,3,,-6.186,1764233612552.0,1764230012552.0,12.9,51.545,,14.304,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.655Z,1764230012.655,22.9,49.435,16.403,4.834,,62.7,315.4,312.4,,45.6,45.6,45.6,43.0529901,43.052991444,43.052986963,3.8,43.052982482,,1161.531,,6.1026401,6.102638286,6.102644333,6.102650381,3,,20.388,1764233612655.0,1764230012655.0,13.5,49.435,,14.892,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.759Z,1764230012.759,22.7,49.424,16.372,4.824,,96.8,315.4,312.4,,53.5,53.5,53.5,43.0529978,43.052999144,43.052994663,6.6,43.052990182,,1162.706,,6.1026302,6.102628386,6.102634433,6.102640481,3,,0.0,1764233612759.0,1764230012759.0,12.2,49.424,,14.765,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.855Z,1764230012.855,22.8,48.215,16.344,4.814,,114.9,316.6,313.6,,51.8,51.8,51.8,43.0530054,43.053006772,43.053002199,4.5,43.052997626,,1163.89,,6.10262,6.102618225,6.102624142,6.10263006,3,,12.5,1764233612855.0,1764230012855.0,9.8,48.215,,15.193,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:32.957Z,1764230012.957,22.9,49.404,16.313,4.804,,127.9,315.4,312.4,,50.1,50.1,50.1,43.0530126,43.053013944,43.053009463,4.7,43.053004982,,1165.054,,6.1026096,6.102607786,6.102613833,6.102619881,3,,-11.651,1764233612957.999,1764230012957.999,11.9,49.404,,14.901,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.055Z,1764230013.055,22.8,51.689,16.267,4.789,,126.8,313.1,310.1,,51.7,51.7,51.7,43.0530202,43.05302149,43.05301719,3.4,43.05301289,,1166.267,,6.1025989,6.102597013,6.102603302,6.102609591,3,,-23.711,1764233613055.0,1764230013055.0,11.9,51.689,,14.134,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.157Z,1764230013.157,22.9,50.769,16.206,4.769,,119.5,314.0,311.0,,52.5,52.5,52.5,43.0530279,43.053029212,43.05302484,3.755223548,43.053020468,,1167.465,,6.1025886,6.102586741,6.102592937,6.102599132,3,,8.823,1764233613157.0,1764230013157.0,13.3,50.769,,14.483,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.256Z,1764230013.256,22.9,49.249,16.146,4.749,,118.5,315.5,312.5,,49.6,49.6,49.6,43.0530356,43.053036947,43.053032458,4.1,43.053027969,,1168.657,,6.1025784,6.102576589,6.102582626,6.102588662,3,,15.152,1764233613256.0,1764230013256.0,12.8,49.249,,14.949,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.358Z,1764230013.358,23.0,49.428,16.085,4.728,,133.4,315.3,312.3,,55.5,55.5,55.5,43.0530435,43.053044842,43.053040369,7.5,43.053035895,,1169.893,,6.1025677,6.102565883,6.102571941,6.102577999,3,,-1.961,1764233613358.0,1764230013358.0,14.1,49.428,,14.959,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.454Z,1764230013.454,23.1,49.409,16.027,4.709,,134.128,315.3,312.3,,52.0,52.0,52.0,43.0530512,43.053052542,43.053048069,3.8,43.053043595,,1171.102,,6.1025572,6.102555383,6.102561441,6.102567499,3,,0.0,1764233613454.999,1764230013454.999,11.4,49.409,,15.03,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.558Z,1764230013.558,23.1,49.888,15.965,4.688,,134.9,314.8,311.8,,51.4,51.4,51.4,43.0530593,43.05306063,43.053056196,2.467660439,43.053051761,,1172.321,,6.1025471,6.102545267,6.102551378,6.102557489,3,,-4.854,1764233613558.0,1764230013558.0,12.5,49.888,,14.883,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.656Z,1764230013.656,23.2,47.469,15.906,4.669,,119.8,317.2,314.2,,55.7,55.7,55.7,43.0530668,43.053068185,43.053063568,1.2,43.05305895,,1173.474,,6.1025373,6.102535544,6.102541396,6.102547248,3,,24.49,1764233613656.0,1764230013656.0,19.1,47.469,,15.683,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.747Z,1764230013.747,23.1,48.351,15.852,4.651,,107.0,316.3,313.3,,53.2,53.2,53.2,43.0530746,43.053075965,43.053071415,1.931658571,43.053066865,,1174.714,,6.1025264,6.102524615,6.102530565,6.102536516,3,,-9.89,1764233613747.0,1764230013747.0,19.4,48.351,,15.352,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.855Z,1764230013.855,23.3,50.429,15.787,4.629,,100.7,314.2,311.2,,51.3,51.3,51.3,43.0530823,43.053083616,43.053079229,2.8,43.053074841,,1175.929,,6.1025158,6.102513948,6.102520122,6.102526297,3,,-19.444,1764233613855.0,1764230013855.0,15.3,50.429,,14.843,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:33.957Z,1764230013.957,23.4,50.308,15.725,4.608,,107.92,314.3,311.3,,49.9,49.9,49.9,43.05309,43.053091319,43.053086923,3.00396048,43.053082528,,1177.167,,6.1025048,6.102502951,6.102509115,6.102515279,3,,0.971,1764233613957.999,1764230013957.999,12.2,50.308,,14.945,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.068Z,1764230014.068,23.5,50.793,15.679,4.593,,115.7,313.8,310.8,,50.4,50.4,50.4,43.0530979,43.053099207,43.053094851,3.223762033,43.053090495,,1178.392,,6.1024943,6.102492435,6.102498651,6.102504868,3,,-4.505,1764233614068.999,1764230014068.999,12.2,50.793,,14.855,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.157Z,1764230014.157,23.6,48.884,15.653,4.584,,123.8,315.7,312.7,,51.7,51.7,51.7,43.0531056,43.053106951,43.053102447,3.4,43.053097943,,1179.595,,6.1024839,6.102482095,6.102488111,6.102494126,3,,21.349,1764233614157.999,1764230014157.999,14.3,48.884,,15.519,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.253Z,1764230014.253,23.6,49.375,15.624,4.575,,113.7,315.2,312.2,,50.3,50.3,50.3,43.0531136,43.05311494,43.053110474,1.8,43.053106008,,1180.811,,6.1024737,6.102471879,6.102477948,6.102484017,3,,-5.208,1764233614253.999,1764230014253.999,16.0,49.375,,15.366,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.357Z,1764230014.357,23.6,47.664,15.593,4.564,,122.0,316.9,313.9,,52.9,52.9,52.9,43.0531218,43.053123179,43.053118583,3.0,43.053113988,,1182.072,,6.102463,6.102461235,6.102467119,6.102473004,3,,16.505,1764233614357.0,1764230014357.0,13.8,47.664,,15.894,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.456Z,1764230014.456,23.7,48.354,15.563,4.554,,95.3,316.2,313.2,,49.6,49.6,49.6,43.0531296,43.053130963,43.05312642,1.4,43.053121878,,1183.283,,6.1024526,6.102450812,6.102456773,6.102462734,3,,-7.071,1764233614456.0,1764230014456.0,14.4,48.354,,15.749,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.560Z,1764230014.56,23.7,49.144,15.532,4.544,,79.5,315.4,312.4,,49.1,49.1,49.1,43.053138,43.053139344,43.053134863,0.3,43.053130382,,1184.532,,6.1024424,6.102440586,6.102446633,6.102452681,3,,-7.692,1764233614560.0,1764230014560.0,9.3,49.144,,15.504,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.655Z,1764230014.655,23.8,46.435,15.503,4.535,,73.7,318.1,315.1,,55.8,55.8,55.8,43.0531459,43.053147305,43.053142621,1.1,43.053137937,,1185.723,,6.1024325,6.102430774,6.102436526,6.102442278,3,,28.421,1764233614655.0,1764230014655.0,9.0,46.435,,16.403,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.756Z,1764230014.756,23.8,47.324,15.473,4.524,,76.1,317.2,314.2,,52.9,52.9,52.9,43.0531539,43.053155285,43.053150668,0.7,43.05314605,,1186.945,,6.1024222,6.102420444,6.102426296,6.102432148,3,,-8.824,1764233614756.999,1764230014756.999,13.8,47.324,,16.133,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.856Z,1764230014.856,23.8,48.114,15.443,4.514,,90.1,316.4,313.4,,49.1,49.1,49.1,43.0531618,43.053163167,43.05315861,2.072277245,43.053154052,,1188.159,,6.1024119,6.102410118,6.102416058,6.102421997,3,,-8.081,1764233614856.0,1764230014856.0,13.2,48.114,,15.89,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:34.959Z,1764230014.959,23.7,47.804,15.412,4.504,,93.0,316.7,313.7,,43.9,43.9,43.9,43.05317,43.053171374,43.053166794,3.5,43.053162214,,1189.424,,6.1024011,6.102399328,6.102405235,6.102411141,3,,2.913,1764233614959.0,1764230014959.0,10.7,47.804,,15.919,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.069Z,1764230015.069,23.8,48.807,15.4,4.507,,91.1,315.7,312.7,,41.8,41.8,41.8,43.0531781,43.053179451,43.053174947,1.5,43.053170443,,1190.649,,6.1023909,6.102389095,6.102395111,6.102401126,3,,-9.009,1764233615069.999,1764230015069.999,10.6,48.807,,15.675,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.161Z,1764230015.161,23.8,46.916,15.4,4.516,,103.6,317.6,314.6,,41.5,41.5,41.5,43.0531861,43.053187494,43.053182847,2.3,43.053178199,,1191.832,,6.1023813,6.102379558,6.102385365,6.102391173,3,,20.652,1764233615161.999,1764230015161.999,11.1,46.916,,16.257,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.255Z,1764230015.255,23.8,46.526,15.4,4.525,,112.3,318.0,315.0,,46.3,46.3,46.3,43.0531948,43.053196203,43.053191526,3.108697322,43.053186849,,1193.112,,6.102371,6.102369271,6.102375034,6.102380797,3,,4.301,1764233615255.0,1764230015255.0,10.7,46.526,,16.375,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.345Z,1764230015.345,23.9,45.435,15.4,4.535,,119.3,319.1,316.1,,48.3,48.3,48.3,43.053203,43.053204427,43.05319967,3.9,43.053194913,,1194.307,,6.1023615,6.102359808,6.102365447,6.102371086,3,,12.088,1764233615345.999,1764230015345.999,8.4,45.435,,16.771,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.453Z,1764230015.453,23.9,45.145,15.4,4.545,,119.6,319.4,316.4,,54.4,54.4,54.4,43.0532115,43.053212934,43.053208155,3.7,43.053203377,,1195.538,,6.1023518,6.102350119,6.102355723,6.102361328,3,,2.778,1764233615453.999,1764230015453.999,13.3,45.145,,16.857,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.556Z,1764230015.556,23.8,44.256,15.4,4.556,,118.0,320.3,317.3,,53.4,53.4,53.4,43.0532198,43.053221253,43.05321641,3.7,43.053211568,,1196.762,,6.1023419,6.10234025,6.102345751,6.102351253,3,,8.738,1764233615556.999,1764230015556.999,13.3,44.256,,17.046,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.654Z,1764230015.654,23.8,45.665,15.4,4.565,,101.9,318.9,315.9,,47.7,47.7,47.7,43.053228,43.053229423,43.05322468,3.7,43.053219938,,1197.973,,6.1023321,6.102330401,6.102336063,6.102341725,3,,-14.433,1764233615654.0,1764230015654.0,10.7,45.665,,16.633,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.756Z,1764230015.756,23.7,45.776,15.4,4.576,,99.274,318.8,315.8,,46.6,46.6,46.6,43.0532366,43.053238021,43.053233285,4.404049663,43.05322855,,1199.203,,6.1023226,6.102320898,6.102326571,6.102332244,3,,-0.971,1764233615756.999,1764230015756.999,7.0,45.776,,16.53,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.854Z,1764230015.854,23.8,43.785,15.4,4.585,,96.8,320.8,317.8,,55.1,55.1,55.1,43.0532449,43.053246363,43.053241486,5.067089272,43.053236609,,1200.401,,6.1023132,6.102311567,6.10231701,6.102322454,3,,20.618,1764233615854.0,1764230015854.0,7.2,43.785,,17.182,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:35.956Z,1764230015.956,23.7,43.996,15.4,4.596,,112.8,320.6,317.6,,56.6,56.6,56.6,43.0532533,43.053254759,43.053249896,5.771138935,43.053245033,,1201.598,,6.102304,6.10230236,6.102307827,6.102313293,3,,-1.942,1764233615956.999,1764230015956.999,7.5,43.996,,17.05,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.048Z,1764230016.048,23.6,43.5,15.405,4.6,,127.0,321.1,318.1,,50.9,50.9,50.9,43.0532616,43.053263069,43.053258172,6.4,43.053253274,,1202.822,,6.1022941,6.102292477,6.102297886,6.102303294,3,,5.435,1764233616048.999,1764230016048.999,8.1,43.5,,17.119,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.157Z,1764230016.157,23.7,45.9,15.416,4.6,,120.5,318.7,315.7,,53.3,53.3,53.3,43.0532701,43.053271518,43.05326679,5.0,43.053262062,,1204.027,,6.1022849,6.102283195,6.102288879,6.102294563,3,,-22.222,1764233616157.0,1764230016157.0,9.2,45.9,,16.493,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.255Z,1764230016.255,23.6,43.1,15.425,4.6,,123.5,321.5,318.5,,59.4,59.4,59.4,43.0532787,43.053280178,43.053275252,9.1,43.053270327,,1205.227,,6.102276,6.102274392,6.102279753,6.102285115,3,,28.571,1764233616255.0,1764230016255.0,9.7,43.1,,17.232,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.364Z,1764230016.364,23.6,41.8,15.436,4.6,,137.8,322.8,319.8,,55.5,55.5,55.5,43.0532873,43.053288804,43.053283791,8.064500608,43.053278778,,1206.436,,6.1022669,6.102265338,6.102270545,6.102275752,3,,11.926,1764233616364.0,1764230016364.0,7.9,41.8,,17.593,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.454Z,1764230016.454,23.5,42.6,15.446,4.6,,157.4,322.0,319.0,,53.8,53.8,53.8,43.0532958,43.053297288,43.053292328,7.2,43.053287369,,1207.621,,6.1022581,6.102256509,6.102261812,6.102267114,3,,-8.791,1764233616454.999,1764230016454.999,7.0,42.6,,17.298,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.558Z,1764230016.558,23.5,41.9,15.456,4.6,,149.4,322.7,319.7,,53.3,53.3,53.3,43.0533042,43.053305702,43.053300696,4.2,43.053295689,,1208.823,,6.1022488,6.102247234,6.102252453,6.102257673,3,,6.796,1764233616558.0,1764230016558.0,6.0,41.9,,17.491,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.654Z,1764230016.654,23.5,43.7,15.465,4.6,,129.1,320.9,317.9,,57.5,57.5,57.5,43.0533124,43.053313865,43.053308981,2.6,43.053304097,,1209.967,,6.1022403,6.10223867,6.102244102,6.102249534,3,,-18.75,1764233616654.0,1764230016654.0,8.5,43.7,,16.99,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
2025-11-27T07:53:36.760Z,1764230016.76,23.4,42.1,15.476,4.6,,138.3,322.5,319.5,,55.9,55.9,55.9,43.0533204,43.053321898,43.053316905,5.4,43.053311912,,1211.135,,6.102231,6.102229427,6.10223467,6.102239913,3,,15.094,1764233616760.0,1764230016760.0,13.1,42.1,,17.362,,27_11_2025_Run1,1,Karl Maeder,,slave,110.49,110.69700002670288,Levi,2,90.9461977981411,23.074696991033463,upwind
