ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,target_id,maneuver_index
2025-06-11T13:06:42.657Z,1749647202.657,327.5,-54.2,54.2,54.2,43.5101718,43.510173392,43.510168084,43.510162777,109.897,8.2,10.1,8271.018,4.0974203,4.097418901,4.097423564,4.097428226,2.5,3.125,18.3,23.5,1749654402657.0,1749647202657.0,128.194,9.8,-141.466,141.466,186.034,6.666,18.383,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:42.756Z,1749647202.756,327.4,-56.1,56.1,56.1,43.5101811,43.510182691,43.510177389,43.510172087,109.1,7.9,9.3,8272.254,4.0974119,4.097410497,4.097415173,4.097419848,2.5,-1.0,17.2,23.6,1749654402756.998,1749647202756.998,126.3,8.6,-141.376,141.376,186.024,6.676,18.438,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:42.856Z,1749647202.856,326.5,-56.2,56.2,56.2,43.5101904,43.510191974,43.510186726,43.510181478,107.309,7.3,9.4,8273.46,4.0974042,4.097402763,4.097407553,4.097412342,2.5,-9.091,16.7,23.7,1749654402856.0,1749647202856.0,124.31,11.3,-140.486,140.486,186.014,6.686,18.284,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:42.956Z,1749647202.956,329.3,-48.7,48.7,48.7,43.5102,43.510201623,43.510196212,43.510190801,105.5,7.1,9.7,8274.712,4.0973961,4.097394771,4.097399201,4.097403632,2.5,28.0,16.8,23.7,1749654402956.0,1749647202956.0,122.3,9.9,-143.296,143.296,186.004,6.696,19.001,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.049Z,1749647203.049,328.1,-51.7,51.7,51.7,43.5102093,43.510210903,43.51020556,43.510200217,108.1,6.8,10.0,8275.953,4.0973876,4.097386224,4.09739081,4.097395396,2.5,-12.766,16.8,23.7,1749654403049.999,1749647203049.999,124.9,11.7,-142.105,142.105,185.995,6.705,18.703,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.157Z,1749647203.157,326.4,-46.4,46.4,46.4,43.5102189,43.510220473,43.510215231,43.510209989,105.8,5.4,8.5,8277.214,4.0973793,4.097377859,4.097382661,4.097387464,2.5,-15.741,13.9,23.8,1749654403157.999,1749647203157.999,119.7,7.7,-140.416,140.416,185.984,6.716,18.342,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.247Z,1749647203.247,327.7,-49.5,49.5,49.5,43.5102285,43.510230096,43.510224776,43.510219457,98.1,3.7,6.987,8278.491,4.0973706,4.097369209,4.097373846,4.097378483,2.5,14.607,10.919,23.9,1749654403247.0,1749647203247.0,113.233,6.9,-141.725,141.725,185.975,6.725,18.763,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.358Z,1749647203.358,326.9,-59.0,59.0,59.0,43.5102381,43.510239682,43.510234409,43.510229137,93.944,2.1,5.1,8279.747,4.0973624,4.097360978,4.097365717,4.097370456,2.5,-7.207,7.2,24.0,1749654403358.0,1749647203358.0,105.167,9.5,-140.936,140.936,185.964,6.736,18.635,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.457Z,1749647203.457,328.0,-53.8,53.8,53.8,43.5102479,43.510249501,43.510244164,43.510238827,90.2,2.7,5.0,8281.01,4.0973545,4.09735312,4.097357719,4.097362317,2.5,11.0,7.7,24.1,1749654403457.999,1749647203457.999,97.9,13.3,-142.046,142.046,185.954,6.746,19.003,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.556Z,1749647203.556,329.4,-48.9,48.9,48.9,43.5102578,43.510259425,43.510254008,43.510248591,85.8,3.5,7.6,8282.282,4.0973466,4.097345275,4.097349692,4.097354109,2.5,14.142,11.1,24.2,1749654403556.997,1749647203556.997,96.9,10.5,-143.456,143.456,185.944,6.756,19.442,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.657Z,1749647203.657,330.0,-55.8,55.8,55.8,43.5102675,43.510269135,43.510263685,43.510258234,84.4,6.6,8.9,8283.569,4.0973379,4.097336598,4.097340937,4.097345276,2.5,6.0,15.5,24.3,1749654403657.0,1749647203657.0,99.9,13.2,-144.066,144.066,185.934,6.766,19.675,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.756Z,1749647203.756,327.0,-48.6,48.6,48.6,43.5102776,43.510279183,43.510273905,43.510268627,91.7,7.7,9.7,8284.873,4.0973297,4.097328282,4.097333008,4.097337735,2.5,-30.001,17.4,24.4,1749654403756.998,1749647203756.998,109.1,10.7,-141.076,141.076,185.924,6.776,18.983,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.858Z,1749647203.858,329.5,-44.8,44.8,44.8,43.5102878,43.510289427,43.510284004,43.510278582,92.306,6.5,10.4,8286.178,4.0973217,4.097320379,4.097324783,4.097329187,2.5,24.752,16.9,24.5,1749654403858.0,1749647203858.0,113.857,8.8,-143.586,143.586,185.914,6.786,19.716,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:43.956Z,1749647203.956,330.3,-51.5,51.5,51.5,43.5102975,43.51029914,43.510293673,43.510288207,92.9,6.964,10.3,8287.456,4.0973132,4.09731191,4.09731621,4.097320509,2.5,8.081,17.519,24.6,1749654403956.999,1749647203956.999,118.52,9.3,-144.396,144.396,185.904,6.796,20.001,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.049Z,1749647204.049,327.3,-47.8,47.8,47.8,43.5103076,43.510309189,43.510303893,43.510298597,104.8,7.4,10.7,8288.776,4.0973046,4.097303194,4.097307882,4.09731257,2.5,-32.258,18.1,24.7,1749654404049.999,1749647204049.999,122.9,10.2,-141.4,141.4,185.9,6.8,19.304,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.163Z,1749647204.163,328.4,-44.8,44.8,44.8,43.5103173,43.510318908,43.510313548,43.510308187,107.936,8.6,11.3,8290.06,4.097296,4.097294636,4.097299183,4.09730373,2.5,9.734,19.9,24.8,1749654404163.0,1749647204163.0,128.033,9.9,-142.5,142.5,185.9,6.8,19.675,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.259Z,1749647204.259,327.1,-41.2,41.2,41.2,43.5103275,43.510329085,43.510323801,43.510318517,110.6,9.127,10.4,8291.394,4.0972873,4.097285886,4.097290599,4.097295313,2.5,-13.542,20.058,24.9,1749654404259.0,1749647204259.0,132.394,6.0,-141.2,141.2,185.9,6.8,19.406,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.344Z,1749647204.344,328.2,-43.0,43.0,43.0,43.5103368,43.510338405,43.510333056,43.510327707,116.1,9.6,10.6,8292.662,4.0972782,4.097276828,4.097281401,4.097285974,2.5,12.791,20.2,25.0,1749654404344.999,1749647204344.999,136.3,3.5,-142.3,142.3,185.9,6.8,19.781,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.456Z,1749647204.456,324.8,-51.4,51.4,51.4,43.5103462,43.510347743,43.5103426,43.510337457,113.796,8.9,9.343,8293.935,4.0972692,4.097267699,4.097272701,4.097277704,2.5,-30.631,18.472,25.0,1749654404456.0,1749647204456.0,132.268,4.5,-138.9,138.9,185.9,6.8,18.839,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.556Z,1749647204.556,325.0,-58.2,58.2,58.2,43.5103561,43.510357647,43.510352491,43.510347336,111.7,8.7,8.2,8295.245,4.0972604,4.097258907,4.097263884,4.097268861,2.5,1.98,16.9,25.0,1749654404556.997,1749647204556.997,128.6,9.9,-139.1,139.1,185.9,6.8,18.896,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.656Z,1749647204.656,326.9,-55.9,55.9,55.9,43.5103662,43.510367782,43.510362509,43.510357237,109.4,8.2,7.8,8296.524,4.0972528,4.097251378,4.097256117,4.097260856,2.5,19.191,16.0,25.1,1749654404656.0,1749647204656.0,125.4,8.3,-141.0,141.0,185.9,6.8,19.506,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.756Z,1749647204.756,331.2,-61.1,61.1,61.1,43.5103765,43.510378155,43.510372639,43.510367124,104.9,7.4,6.8,8297.84,4.0972448,4.097243546,4.097247726,4.097251907,2.5,43.0,14.2,25.1,1749654404756.0,1749647204756.0,119.1,11.1,-145.3,145.3,185.9,6.8,20.636,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.856Z,1749647204.856,330.3,-56.2,56.2,56.2,43.5103868,43.51038844,43.510382973,43.510377507,102.1,7.1,7.988,8299.15,4.0972369,4.09723561,4.09723991,4.097244209,2.5,-9.0,15.289,25.2,1749654404856.0,1749647204856.0,115.734,11.8,-144.4,144.4,185.9,6.8,20.49,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:44.957Z,1749647204.957,331.0,-58.3,58.3,58.3,43.5103973,43.510398951,43.510393447,43.510387943,95.9,7.2,9.2,8300.488,4.0972288,4.097227538,4.097231745,4.097235952,2.5,6.863,16.4,25.3,1749654404957.999,1749647204957.999,112.3,13.8,-145.1,145.1,185.9,6.8,20.75,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:45.052Z,1749647205.052,330.8,-51.5,51.5,51.5,43.5104076,43.510409248,43.510403754,43.510398261,95.5,6.6,9.388,8301.812,4.0972206,4.09721933,4.097223563,4.097227797,2.5,-2.128,16.917,25.3,1749654405052.0,1749647205052.0,114.086,13.0,-144.905,144.905,185.895,6.795,20.701,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:45.157Z,1749647205.157,329.8,-43.3,43.3,43.3,43.510418,43.510419632,43.510414192,43.510408753,98.6,7.9,9.6,8303.152,4.0972122,4.09721089,4.097215256,4.097219621,2.5,-9.434,17.5,25.4,1749654405157.999,1749647205157.999,116.1,10.7,-143.916,143.916,185.884,6.784,20.527,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:45.259Z,1749647205.259,329.6,-46.7,46.7,46.7,43.5104283,43.510429928,43.5104245,43.510419072,104.8,10.5,10.4,8304.518,4.097203,4.097201683,4.097206074,4.097210465,2.5,-1.98,20.9,25.4,1749654405259.0,1749647205259.0,125.7,8.4,-143.726,143.726,185.874,6.774,20.477,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:45.357Z,1749647205.357,326.8,-40.4,40.4,40.4,43.5104382,43.51043978,43.510434514,43.510429248,114.9,10.8,9.8,8305.845,4.0971938,4.097192375,4.097197126,4.097201878,2.5,-28.572,20.6,25.6,1749654405357.0,1749647205357.0,135.5,5.3,-140.936,140.936,185.864,6.764,19.877,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.097000122070312,1749647191.26,1749647205.357,12,12
2025-06-11T13:06:59.062Z,1749647219.062,335.1,-54.6,54.6,54.6,43.5119178,43.511919513,43.511913804,43.511908096,103.7,7.6,8.3,8488.688,4.096213,4.096211904,4.096215558,4.096219211,2.5,-1.905,15.9,26.0,1749654419062.0,1749647219062.0,119.6,8.4,-150.206,150.206,184.894,7.106,22.563,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.160Z,1749647219.16,334.6,-46.2,46.2,46.2,43.5119289,43.511930606,43.51192492,43.511919235,100.0,6.6,8.8,8490.029,4.0962065,4.096205383,4.096209106,4.096212828,2.5,-5.051,15.4,25.9,1749654419160.999,1749647219160.999,115.4,5.3,-149.716,149.716,184.884,7.116,22.366,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.260Z,1749647219.26,336.9,-49.4,49.4,49.4,43.5119397,43.511941437,43.511935648,43.511929859,97.424,6.8,9.103,8491.35,4.0961997,4.096198679,4.096202083,4.096205488,2.5,23.232,15.349,26.0,1749654419260.0,1749647219260.0,112.773,4.4,-152.026,152.026,184.874,7.126,22.962,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.357Z,1749647219.357,335.3,-45.1,45.1,45.1,43.5119499,43.511951615,43.511945898,43.51194018,94.9,5.9,9.4,8492.644,4.096192,4.096190912,4.096194538,4.096198165,2.5,-16.495,15.3,25.9,1749654419357.0,1749647219357.0,110.2,3.8,-150.436,150.436,184.864,7.136,22.528,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.459Z,1749647219.459,331.1,-49.3,49.3,49.3,43.5119601,43.511961753,43.511956243,43.511950733,93.064,4.1,8.2,8493.914,4.0961849,4.096183642,4.096187836,4.09619203,2.5,-41.176,12.3,25.8,1749654419459.0,1749647219459.0,106.868,8.0,-146.246,146.246,184.854,7.146,21.451,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.556Z,1749647219.556,333.5,-55.2,55.2,55.2,43.511971,43.51197269,43.511967057,43.511961425,91.3,4.2,7.804,8495.266,4.0961775,4.096176338,4.09618021,4.096184082,2.5,24.49,12.349,25.7,1749654419556.997,1749647219556.997,103.667,11.0,-148.656,148.656,184.844,7.156,21.949,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.657Z,1749647219.657,333.4,-52.5,52.5,52.5,43.511982,43.511983688,43.511978061,43.511972434,88.0,5.0,7.4,8496.616,4.0961704,4.096169234,4.09617312,4.096177006,2.5,-1.0,12.4,25.7,1749654419657.0,1749647219657.0,100.4,10.2,-148.566,148.566,184.834,7.166,21.928,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.756Z,1749647219.756,334.9,-44.8,44.8,44.8,43.5119933,43.51199501,43.511989311,43.511983611,86.3,6.047,7.1,8497.979,4.0961639,4.096162796,4.096166477,4.096170158,2.5,15.0,13.499,25.8,1749654419756.998,1749647219756.998,102.547,7.3,-150.076,150.076,184.824,7.176,22.36,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.848Z,1749647219.848,337.5,-38.1,38.1,38.1,43.5120042,43.512005944,43.51200013,43.511994315,90.0,7.0,7.5,8499.313,4.096157,4.096156004,4.096159325,4.096162646,2.5,28.571,14.5,25.9,1749654419848.0,1749647219848.0,104.5,5.4,-152.685,152.685,184.815,7.185,23.012,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:06:59.956Z,1749647219.956,335.0,-44.7,44.7,44.7,43.5120142,43.512015911,43.512010207,43.512004503,96.5,6.548,8.203,8500.599,4.096149,4.0961479,4.096151567,4.096155235,2.5,-22.936,14.751,25.8,1749654419956.999,1749647219956.999,109.322,4.7,-150.196,150.196,184.804,7.196,22.387,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.064Z,1749647220.064,329.8,-54.5,54.5,54.5,43.5120245,43.512026132,43.512020692,43.512015253,99.1,6.1,8.9,8501.897,4.0961414,4.09614009,4.096144456,4.096148821,2.5,-48.148,15.0,25.7,1749654420064.999,1749647220064.999,114.1,5.0,-145.02,145.02,184.781,7.207,21.057,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.158Z,1749647220.158,331.7,-62.1,62.1,62.1,43.5120349,43.512036562,43.512031021,43.51202548,96.5,4.9,8.2,8503.174,4.0961347,4.096133466,4.09613758,4.096141694,2.5,20.213,13.1,25.7,1749654420158.999,1749647220158.999,109.6,10.4,-146.948,146.948,184.752,7.216,21.541,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.262Z,1749647220.262,335.0,-57.3,57.3,57.3,43.5120455,43.512047211,43.512041507,43.512035803,94.4,4.4,8.2,8504.465,4.0961282,4.0961271,4.096130767,4.096134435,2.5,32.038,12.6,25.6,1749654420262.0,1749647220262.0,107.0,15.8,-150.279,150.279,184.721,7.226,22.232,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.361Z,1749647220.361,336.0,-55.2,55.2,55.2,43.5120569,43.512058625,43.512052875,43.512047126,90.5,4.1,8.1,8505.816,4.0961224,4.096121341,4.096124871,4.0961284,2.5,10.0,12.2,25.4,1749654420361.999,1749647220361.999,102.7,10.1,-151.309,151.309,184.691,7.236,22.281,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.456Z,1749647220.456,339.5,-51.9,51.9,51.9,43.512068,43.512069768,43.512063874,43.512057979,90.645,5.3,7.5,8507.146,4.0961163,4.096115388,4.096118427,4.096121466,2.5,36.842,12.8,25.5,1749654420456.999,1749647220456.999,103.133,7.2,-154.837,154.837,184.663,7.246,23.08,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.559Z,1749647220.559,338.3,-49.7,49.7,49.7,43.5120788,43.512080554,43.512074707,43.512068859,90.8,5.1,7.653,8508.449,4.09611,4.096109037,4.096112246,4.096115455,2.5,-11.765,13.412,25.7,1749654420559.0,1749647220559.0,103.598,9.4,-153.668,153.668,184.632,7.256,23.033,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.657Z,1749647220.657,336.9,-48.1,48.1,48.1,43.5120898,43.512091537,43.512085748,43.512079959,91.7,5.545,7.8,8509.769,4.0961039,4.096102879,4.096106283,4.096109688,2.5,-14.286,14.0,25.7,1749654420657.0,1749647220657.0,104.044,9.3,-152.297,152.297,184.603,7.266,22.754,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.756Z,1749647220.756,337.8,-45.9,45.9,45.9,43.5121007,43.512102448,43.512096621,43.512090794,89.9,6.0,8.6,8511.077,4.0960978,4.096096816,4.096100095,4.096103374,2.5,9.0,14.6,25.6,1749654420756.998,1749647220756.998,104.5,7.3,-153.227,153.227,184.573,7.276,22.856,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.859Z,1749647220.859,337.9,-46.8,46.8,46.8,43.5121114,43.512113149,43.512107318,43.512101487,91.907,6.3,9.4,8512.387,4.096091,4.096090021,4.096093285,4.09609655,2.5,0.98,15.7,25.5,1749654420859.0,1749647220859.0,103.538,6.1,-153.358,153.358,184.542,7.286,22.792,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:00.944Z,1749647220.944,335.2,-46.2,46.2,46.2,43.5121221,43.512123814,43.512118101,43.512112388,93.6,5.2,8.245,8513.682,4.0960847,4.096083608,4.096087248,4.096090888,2.5,-31.396,13.391,25.4,1749654420944.998,1749647220944.998,102.726,5.5,-150.684,150.684,184.516,7.294,22.147,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.075Z,1749647221.075,337.0,-43.9,43.9,43.9,43.5121328,43.512134538,43.512128745,43.512122952,91.6,3.4,6.5,8514.969,4.0960786,4.096077583,4.096080974,4.096084364,2.5,13.846,9.9,25.4,1749654421075.0,1749647221075.0,101.5,4.6,-152.508,152.508,184.492,7.3,22.532,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.145Z,1749647221.145,337.6,-44.6,44.6,44.6,43.5121438,43.512145546,43.512139727,43.512133908,91.9,3.6,6.3,8516.294,4.0960723,4.096071308,4.096074615,4.096077922,2.5,8.451,9.9,25.4,1749654421145.998,1749647221145.998,101.8,2.8,-153.115,153.115,184.485,7.3,22.655,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.260Z,1749647221.26,337.1,-48.7,48.7,48.7,43.5121545,43.512156239,43.512150442,43.512144644,90.6,3.6,6.4,8517.579,4.0960663,4.096065287,4.096068664,4.096072041,2.5,-4.386,10.0,25.4,1749654421260.0,1749647221260.0,100.6,6.4,-152.626,152.626,184.474,7.3,22.556,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.358Z,1749647221.358,337.9,-54.8,54.8,54.8,43.5121656,43.512167349,43.512161518,43.512155687,88.0,3.1,6.0,8518.896,4.0960606,4.096059621,4.096062885,4.09606615,2.5,8.163,9.1,25.4,1749654421358.0,1749647221358.0,97.1,10.1,-153.436,153.436,184.464,7.3,22.719,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.457Z,1749647221.457,339.5,-59.0,59.0,59.0,43.5121766,43.512178368,43.512172474,43.512166579,81.4,3.4,5.5,8520.203,4.0960549,4.096053988,4.096057027,4.096060066,2.5,16.0,8.9,25.5,1749654421457.999,1749647221457.999,90.3,13.8,-155.046,155.046,184.454,7.3,23.119,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.558Z,1749647221.558,339.5,-52.6,52.6,52.6,43.5121878,43.512189568,43.512183674,43.512177779,79.7,4.5,6.4,8521.525,4.0960494,4.096048488,4.096051527,4.096054566,2.5,0.0,10.9,25.4,1749654421558.0,1749647221558.0,89.9,9.8,-155.056,155.056,184.444,7.3,23.031,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.657Z,1749647221.657,340.2,-50.4,50.4,50.4,43.5121989,43.512200676,43.512194755,43.512188834,78.0,4.6,6.9,8522.84,4.0960438,4.096042918,4.096045858,4.096048797,2.5,7.0,11.5,25.4,1749654421657.999,1749647221657.999,89.5,7.0,-155.766,155.766,184.434,7.3,23.162,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.756Z,1749647221.756,339.8,-54.9,54.9,54.9,43.5122097,43.512211472,43.512205566,43.512199659,77.1,4.502,8.3,8524.126,4.0960381,4.096037201,4.096040198,4.096043194,2.5,-4.041,12.914,25.5,1749654421756.998,1749647221756.998,92.475,13.2,-155.376,155.376,184.424,7.3,23.181,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.860Z,1749647221.86,339.0,-50.1,50.1,50.1,43.5122209,43.512222663,43.512216787,43.512210912,81.2,4.4,10.0,8525.44,4.0960329,4.096031967,4.096035077,4.096038187,2.5,-7.692,14.4,25.4,1749654421860.999,1749647221860.999,95.6,15.4,-154.586,154.586,184.414,7.3,22.942,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:01.960Z,1749647221.96,341.2,-43.9,43.9,43.9,43.5122323,43.512234087,43.51222813,43.512222172,84.4,5.4,8.7,8526.771,4.0960279,4.096027061,4.096029858,4.096032654,2.5,22.0,14.1,25.4,1749654421960.998,1749647221960.998,98.5,9.5,-156.796,156.796,184.404,7.3,23.345,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:02.078Z,1749647222.078,342.3,-43.4,43.4,43.4,43.5122438,43.512245599,43.512239603,43.512233608,92.9,7.8,9.337,8528.125,4.0960224,4.096021608,4.096024247,4.096026885,2.5,9.401,16.185,25.5,1749654422078.0,1749647222078.0,104.932,8.4,-157.884,157.884,184.416,7.292,23.624,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:02.163Z,1749647222.163,341.0,-51.6,51.6,51.6,43.5122545,43.512256285,43.512250335,43.512244384,92.363,7.9,9.8,8529.423,4.096016,4.096015152,4.096017978,4.096020803,2.5,-15.294,17.7,25.5,1749654422163.0,1749647222163.0,109.605,9.2,-156.567,156.567,184.433,7.284,23.397,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:02.252Z,1749647222.252,336.2,-46.3,46.3,46.3,43.5122655,43.512267227,43.512261469,43.512255711,91.8,7.6,9.355,8530.744,4.0960098,4.096008749,4.096012251,4.096015753,2.5,-53.932,18.056,25.6,1749654422252.0,1749647222252.0,114.498,5.9,-151.75,151.75,184.45,7.275,22.551,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
2025-06-11T13:07:02.362Z,1749647222.362,337.9,-53.7,53.7,53.7,43.5122764,43.512278149,43.512272318,43.512266487,102.1,9.7,8.8,8532.056,4.0960036,4.096002621,4.096005885,4.09600915,2.5,15.315,18.5,25.6,1749654422362.999,1749647222362.999,120.6,10.6,-153.427,153.427,184.473,7.264,22.896,11_06_2025_Run4,Gian,SenseBoard,Jibe,14.101999998092651,1749647229.062,1749647243.164,13,0
