ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_index,maneuver_type,interval_duration,start_time,end_time,Line_R2,Line_L2,Line_C2,side_line2,total_line2,Timestamp GPS,Latitude,Longitude,Euler_X (deg),Euler_Y (deg),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,F_front,F_back,M_tot_X,M_tot_Y,M_front_X,M_front_Y,M_back_X,M_back_Y,P_front_X,P_front_Y,P_back_X,P_back_Y
2025-06-11 12:54:58.956000+00:00,1749646498.956,18.4,61.0,61.0,,43.5129665,43.512968292,43.51296232,43.512956348,95.0,7.3,2.2,2149.956,4.0947624,4.094763222,4.094760483,4.094757743,2.5,-60.606,9.5,17.8,1749653698956.0,1749646498956.0,104.5,9.6,174.313,174.313,192.713,5.296,17.712,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,2.2,7.3,95.0,9.5,104.5,2025-06-11 12:54:58.800000+00:00,43.5129890441894,4.09474515914917,291.5625,-1.9375,685.768569395662,27561.5993767626,11973.3570034083,-8059.79959023846,7945.615799441,32221.5819117872,32107.3981209897,40220.7249495667,8481.52870051717,2896.9440979451,5619.25271953258,1472.42792020738,2862.27598098458,-767.319615950662,45.859459388732,-175.014266131364,-19.0777171946257,-71.1642066266491
2025-06-11 12:54:59.078000+00:00,1749646499.078,18.1,50.6,50.6,,43.5129745,43.512976295,43.512970313,43.512964331,81.7,7.1,1.8,2150.897,4.0947662,4.094767009,4.094764313,4.094761617,2.5,-2.459,8.9,17.7,1749653699078.0,1749646499078.0,90.6,10.1,174.616,174.616,192.716,5.3,17.622,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,1.8,7.1,81.7,8.9,90.6,2025-06-11 12:54:59.200000+00:00,43.5130195617675,4.09475517272949,288.1875,2.3125,2985.26453308883,20584.6499078692,14160.0645200443,-6918.46794185838,9602.70994628754,21787.4757571894,24471.7177616186,37729.9789610023,5878.81368843128,4212.6834609542,4004.47914601717,478.179846509152,1874.33454241411,-443.674423771082,19.5401014006106,-163.637027242026,-11.7592014623083,-49.6775930978233
2025-06-11 12:54:59.160000+00:00,1749646499.16,19.0,46.6,46.6,,43.5129822,43.512983985,43.512978035,43.512972084,73.7,5.9,1.845,2151.813,4.0947702,4.094771048,4.094768222,4.094765397,2.5,10.976,8.675,17.7,1749653699160.0,1749646499160.0,85.103,13.5,173.732,173.732,192.732,5.3,17.594,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,1.845,5.9,73.7,7.745,81.44500000000001,2025-06-11 12:54:59.200000+00:00,43.5130195617675,4.09475517272949,288.1875,2.3125,2985.26453308883,20584.6499078692,14160.0645200443,-6918.46794185838,9602.70994628754,21787.4757571894,24471.7177616186,37729.9789610023,5878.81368843128,4212.6834609542,4004.47914601717,478.179846509152,1874.33454241411,-443.674423771082,19.5401014006106,-163.637027242026,-11.7592014623083,-49.6775930978233
2025-06-11 12:54:59.260000+00:00,1749646499.26,20.6,54.5,54.5,,43.5129903,43.512992067,43.512986176,43.512980285,70.0,6.5,1.9,2152.772,4.0947743,4.094775216,4.094772163,4.094769109,2.5,16.0,8.4,17.6,1749653699260.0,1749646499260.0,78.4,23.3,172.152,172.152,192.752,5.3,17.435,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,1.9,6.5,70.0,8.4,78.4,2025-06-11 12:54:59.250000+00:00,43.5130195617675,4.09475517272949,290.6875,2.5625,2181.17864845805,28351.0458053785,13152.3540733523,-7807.67505303327,8611.11930656192,27938.8230622336,28742.2673157623,43684.5785271889,7773.72733929177,4871.51054868265,4986.63648707974,1046.01860619957,2787.09085221203,-819.460888439835,36.3930442476239,-173.494889331331,-18.7585852048408,-63.8003374686875
2025-06-11 12:54:59.356000+00:00,1749646499.356,20.2,45.3,45.3,,43.5129987,43.513000472,43.512994566,43.512988659,64.3,7.1,1.8,2153.753,4.094778,4.094778899,4.094775902,4.094772906,2.5,-4.167,8.9,17.6,1749653699356.0,1749646499356.0,73.2,22.5,172.571,172.571,192.771,5.3,17.452,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,1.8,7.1,64.3,8.9,73.2,2025-06-11 12:54:59.400000+00:00,43.5130348205566,4.0947618484497,294.9375,2.3125,2468.83612783549,30327.298949325,13383.4757100461,-8080.9311073144,8215.38905997972,31929.0161057014,32063.4740583668,46179.6107872066,8548.31392670435,4829.90623676349,5581.38763621571,1419.44879120738,2966.92629048863,-915.306889159442,44.2699624071768,-174.073078483498,-19.82058474631,-64.2475378183693
2025-06-11 12:54:59.456000+00:00,1749646499.456,17.9,36.5,36.5,,43.5130071,43.513008897,43.513002908,43.512996919,65.3,8.0,2.0,2154.774,4.0947831,4.0947839,4.094781233,4.094778566,2.5,-22.773,10.0,17.7,1749653699456.999,1749646499456.999,75.3,19.7,174.891,174.891,192.791,5.3,17.63,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,2.0,8.0,65.3,10.0,75.3,2025-06-11 12:54:59.450000+00:00,43.5130348205566,4.0947618484497,298.8125,2.25,2361.89068560623,35166.7730040387,11818.8571336922,-8595.11142478438,7700.87478829505,36641.4478201311,35747.2111836417,49347.5208233372,9804.21998157877,4611.79331058442,6310.5000146657,1847.36791392029,3493.71996691306,-1212.21737911317,51.6786583554708,-176.531253927675,-24.5649094197229,-70.7982875050701
2025-06-11 12:54:59.556000+00:00,1749646499.556,23.7,33.3,33.3,33.3,43.5130152,43.513016929,43.513011166,43.513005403,68.5,9.2,2.4,2155.778,4.0947886,4.094789646,4.094786158,4.09478267,2.5,58.585,11.6,19.2,1749653699556.0,1749646499556.0,80.1,19.6,169.111,169.111,192.811,5.3,18.854,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,2.4,9.2,68.5,11.6,80.1,2025-06-11 12:54:59.600000+00:00,43.5130500793457,4.09477186203002,303.875,2.9375,2682.53694818617,39282.0199440417,9118.97141078293,-8646.36960854958,7798.13840971275,40471.634112225,39623.4029133881,51083.5283030108,10749.8064581066,3565.90022281684,6851.96151904805,2181.66304933181,3897.84493905861,-1548.66935545012,55.059961763018,-172.927134351019,-30.3164132724726,-76.3033617399697
2025-06-11 12:54:59.657000+00:00,1749646499.657,26.3,26.5,26.5,26.5,43.513023,43.513024693,43.513019051,43.513013409,76.7,8.435,3.114,2156.78,4.0947948,4.094795953,4.094792109,4.094788264,2.5,25.49,11.549,19.4,1749653699657.999,1749646499657.999,88.872,16.5,166.532,166.532,192.832,5.3,18.866,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,3.114,8.435,76.7,11.549,88.249,2025-06-11 12:54:59.650000+00:00,43.5130500793457,4.09477186203002,306.9375,5.375,890.323482078285,40543.3449325793,4463.17745407591,-9314.60103492884,6589.47831762145,42971.9047143196,40246.7819970122,45896.8458687335,11517.0143364985,1394.43957205103,7293.96755202016,2457.75854284866,4223.04678447836,-1743.15864879142,61.0672063925784,-181.231074637511,-37.9799224935176,-92.0116993781318
2025-06-11 12:54:59.756000+00:00,1749646499.756,30.2,27.6,27.6,27.6,43.5130307,43.513032332,43.513026892,43.513021453,85.8,7.7,3.8,2157.805,4.0948018,4.09480311,4.094798744,4.094794379,2.5,39.796,11.5,19.4,1749653699756.0,1749646499756.0,97.3,14.1,162.651,162.651,192.851,5.3,18.517,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,3.8,7.7,85.8,11.5,97.3,2025-06-11 12:54:59.800000+00:00,43.5130653381347,4.09478330612182,308.125,8.5625,107.25021217018,38356.747921943,2105.47521785299,-9383.80571986708,6710.89447621873,38912.2595827828,36239.3483391344,40569.4733519662,10810.8726158104,503.56633673498,6737.30110971966,2071.83439231208,4073.57150609081,-1714.30435550167,57.1708512229161,-185.91121028642,-42.2560169965476,-100.409770438722
2025-06-11 12:54:59.859000+00:00,1749646499.859,33.3,24.8,24.8,24.8,43.5130378,43.513039378,43.513034118,43.513028858,84.0,5.5,4.4,2158.8,4.0948093,4.094810729,4.094805965,4.0948012,2.5,30.097,9.9,19.4,1749653699859.0,1749646499859.0,93.9,11.8,159.572,159.572,192.872,5.3,18.18,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,4.4,5.5,84.0,9.9,93.9,2025-06-11 12:54:59.850000+00:00,43.5130653381347,4.09478330612182,309.375,9.125,-1044.83455113121,36033.1445316797,2196.76545367321,-8847.01259300535,7405.30437097618,34513.6075391995,33071.8993171703,37185.0754342217,9997.61128076195,217.589746206786,6048.80650844258,1658.12518422979,3948.80477231936,-1546.12132444217,50.1369808951046,-182.898673294585,-41.5790826396781,-106.19327045079
2025-06-11 12:54:59.956000+00:00,1749646499.956,37.6,24.8,24.8,24.8,43.5130445,43.513045996,43.51304101,43.513036023,86.892,7.814,2.3,2159.765,4.0948169,4.094818488,4.094813194,4.094807899,2.5,44.33,11.724,18.9,1749653699956.0,1749646499956.0,98.617,9.6,155.291,155.291,192.891,5.3,17.17,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,2.3,7.814,86.892,10.114,97.006,2025-06-11 12:54:59.850000+00:00,43.5130653381347,4.09478330612182,309.375,9.125,-1044.83455113121,36033.1445316797,2196.76545367321,-8847.01259300535,7405.30437097618,34513.6075391995,33071.8993171703,37185.0754342217,9997.61128076195,217.589746206786,6048.80650844258,1658.12518422979,3948.80477231936,-1546.12132444217,50.1369808951046,-182.898673294585,-41.5790826396781,-106.19327045079
2025-06-11 12:55:00.076000+00:00,1749646500.076,39.6,37.2,37.2,37.2,43.5130506,43.513052055,43.513047206,43.513042356,90.5,10.7,3.3,2160.707,4.094825,4.094826659,4.094821128,4.094815596,2.5,16.529,14.0,19.0,1749653700076.997,1749646500076.997,104.5,10.4,153.315,153.315,192.915,5.308,16.976,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,3.3,10.7,90.5,14.0,104.5,2025-06-11 12:55:00.200000+00:00,43.5130920410156,4.09481143951416,307.25,3.8125,648.455157886221,29866.5246317613,9986.68340293742,-7996.91084015645,8333.74186306966,29897.7761757673,30234.6071986805,40501.6631925849,8398.03323768906,3057.74902762837,5286.30883872137,1231.89481130674,3111.72439896769,-967.909174633381,40.7445283880024,-174.842980561429,-23.8980105589981,-76.829546089786
2025-06-11 12:55:00.157000+00:00,1749646500.157,43.9,44.3,44.3,44.3,43.5130566,43.51305796,43.513053426,43.513048891,90.968,10.747,4.7,2161.652,4.0948333,4.094835105,4.094829088,4.09482307,2.5,53.748,14.8,19.0,1749653700157.0,1749646500157.0,105.3,10.8,149.031,149.031,192.931,5.316,16.292,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,4.7,10.747,90.968,15.447,106.415,2025-06-11 12:55:00.200000+00:00,43.5130920410156,4.09481143951416,307.25,3.8125,648.455157886221,29866.5246317613,9986.68340293742,-7996.91084015645,8333.74186306966,29897.7761757673,30234.6071986805,40501.6631925849,8398.03323768906,3057.74902762837,5286.30883872137,1231.89481130674,3111.72439896769,-967.909174633381,40.7445283880024,-174.842980561429,-23.8980105589981,-76.829546089786
2025-06-11 12:55:00.248000+00:00,1749646500.248,45.5,50.8,50.8,50.8,43.513063,43.513064323,43.513059912,43.513055501,91.5,10.8,5.337,2162.603,4.0948411,4.094842957,4.094836767,4.094830578,2.5,17.582,15.71,19.0,1749653700248.0,1749646500248.0,106.21,12.8,147.45,147.45,192.95,5.325,16.015,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,5.337,10.8,91.5,16.137,107.637,2025-06-11 12:55:00.200000+00:00,43.5130920410156,4.09481143951416,307.25,3.8125,648.455157886221,29866.5246317613,9986.68340293742,-7996.91084015645,8333.74186306966,29897.7761757673,30234.6071986805,40501.6631925849,8398.03323768906,3057.74902762837,5286.30883872137,1231.89481130674,3111.72439896769,-967.909174633381,40.7445283880024,-174.842980561429,-23.8980105589981,-76.829546089786
2025-06-11 12:55:00.357000+00:00,1749646500.357,41.2,52.7,52.7,52.7,43.5130694,43.513070821,43.513066085,43.51306135,90.5,10.7,6.1,2163.585,4.0948495,4.094851215,4.094845499,4.094839783,2.5,-39.45,16.8,19.1,1749653700357.0,1749646500357.0,107.3,14.8,151.771,151.771,192.971,5.336,16.828,11_06_2025_Run3,Gian,SenseBoard,6,Jibe,14.105000019073486,1749646494.157,1749646508.262,6.1,10.7,90.5,16.799999999999997,107.3,2025-06-11 12:55:00.400000+00:00,43.5131034851074,4.09482669830322,307.5,4.3125,1778.24313769198,30930.8505386903,12737.8903263052,-7294.14195959611,10310.0824601749,27833.0476177832,30848.988118362,45446.9840026875,8004.99563425074,4290.71279173898,4900.24294604441,928.777146379505,3104.75268820632,-941.642237956134,30.1072159260444,-158.846148445552,-20.7195759767127,-68.315923627027
