ISODateTimeUTC,SecondsSince1970,SOG,BelowLineCalc,central,COG,COG_Mag,DistanceToLeader,Heel,Heel_Abs,Lat,LatBow,LatCenter,lateral,LatStern,Leg,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,TimeLocal,TimeUTC,Trim,VMC,XTE,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Euler_X (deg),Euler_Y (deg),Euler_Z (deg),F_back,F_front,Gyro_Y (rad/s),Gyro_X (rad/s),Gyro_Z (rad/s),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,M_back_X,M_back_Y,M_front_X,M_front_Y,M_tot_X,M_tot_Y,P_back_X,P_back_Y,P_front_X,P_front_Y,TWA,Heel_Lwd,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,maneuver_index,target_id
2025-11-30T12:35:36.959Z,1764506136.959,24.2,,131.3,131.4,128.4,,-63.2,63.2,43.0515758,43.051574551,43.051578713,2.3,43.051582875,,25848.166,,6.1213888,6.121390738,6.121384278,6.121377817,3,,-4.854,1764509736959.0,1764506136959.0,8.4,,,-6.563,1.135,3.027,325.444,46.79,76.803,75225.813,70617.961,0.015,0.005,0.126,46331.379,5876.389,23018.045,35005.93,51818.652,-16206.624,-4308.456,-1376.295,-7144.151,-2998.157,-11452.607,-7098.806,-18.297,57.258,-42.451,101.17,-58.612,63.2,58.612,72.788,10.804,12.604,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,0,5
2025-11-30T12:35:37.051Z,1764506137.051,24.3,,134.6,128.8,125.8,,-56.4,56.4,43.0515686,43.051567417,43.05157136,0.0,43.051575304,,25849.414,,6.1214006,6.121402614,6.121395902,6.12138919,3,,-28.261,1764509737051.0,1764506137051.0,8.5,,,-6.872,1.118,3.562,324.361,46.119,76.343,76341.906,71104.219,0.014,0.174,0.138,48187.477,5172.313,22982.115,35565.016,51743.875,-16204.673,-4581.115,-1432.307,-7221.871,-2940.425,-11802.986,-6891.604,-18.735,59.817,-41.353,101.577,-55.98,56.4,55.98,72.82,10.805,13.596,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,0,5
2025-11-30T12:35:37.161Z,1764506137.161,24.3,,134.007,129.9,126.9,,-63.1,63.1,43.0515615,43.051560289,43.051564326,2.2,43.051568363,,25850.67,,6.1214126,6.121414582,6.121407975,6.121401368,3,,9.91,1764509737161.999,1764506137161.999,8.5,,,-7.032,-2.236,4.891,322.044,45.513,74.633,79034.477,71792.398,-0.026,0.309,-0.036,51311.84,5020.014,22702.623,36836.539,51296.082,-16340.224,-4930.08,-1585.618,-7418.158,-2796.619,-12348.238,-6220.236,-20.078,62.264,-38.933,103.352,-57.035,63.1,57.035,72.865,10.816,13.222,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,0,5
2025-11-30T12:35:37.256Z,1764506137.256,24.3,,133.5,128.9,125.9,,-54.6,54.6,43.0515542,43.051553014,43.051556966,2.8,43.051560919,,25851.902,,6.121424,6.121426011,6.121419308,6.121412606,3,,-10.526,1764509737256.998,1764506137256.998,5.9,,,-7.387,-2.522,4.522,321.941,46.506,72.761,71177.188,69572.852,0.028,0.117,-0.212,43055.531,5918.828,22202.826,36220.582,49694.789,-16342.52,-3955.059,-1262.278,-7332.553,-2707.359,-11287.611,-7581.202,-17.627,55.46,-38.944,105.382,-55.997,54.6,55.997,72.903,10.826,13.589,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.360Z,1764506137.36,24.3,,135.7,131.2,128.2,,-57.2,57.2,43.0515469,43.051545656,43.051549802,1.2,43.051553947,,25853.17,,6.121436,6.121437944,6.121431464,6.121424984,3,,22.33,1764509737360.0,1764506137360.0,3.7,,,-6.222,-3.414,2.931,323.577,48.048,71.942,61495.902,65322.523,0.054,-0.116,-0.25,35024.832,6978.081,19492.99,35028.445,46625.43,-16331.349,-2986.979,-1061.343,-7164.691,-2535.893,-10151.67,-8907.249,-17.278,48.472,-38.809,109.722,-58.256,57.2,58.256,72.944,10.836,12.785,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.447Z,1764506137.447,24.4,,128.3,129.6,126.6,,-54.2,54.2,43.0515393,43.051538097,43.051542108,0.8,43.05154612,,25854.438,,6.1214476,6.121449591,6.121442955,6.121436319,3,,-18.391,1764509737447.0,1764506137447.0,3.4,,,-6.38,-1.664,2.873,324.287,48.461,71.77,58960.941,63231.621,0.07,0.067,0.038,37039.867,4554.585,17366.488,35111.234,44364.977,-16244.589,-3459.682,-1142.349,-7164.138,-2315.248,-10623.82,-8842.53,-19.383,58.728,-36.606,113.313,-56.621,54.2,56.621,72.979,10.845,13.424,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.559Z,1764506137.559,24.4,,122.7,131.6,128.6,,-57.1,57.1,43.0515321,43.051530846,43.051535025,0.3,43.051539203,,25855.674,,6.1214592,6.121461132,6.121454692,6.121448251,3,,17.857,1764509737559.0,1764506137559.0,2.4,,,-6.615,-0.945,3.443,324.469,48.343,70.992,57318.27,62248.145,0.071,-0.082,-0.066,43773.848,1041.272,12503.149,38862.016,39845.535,-16459.406,-4551.019,-1523.509,-7717.338,-1583.818,-12268.357,-8693.959,-26.619,79.536,-25.432,124.002,-58.576,57.1,58.576,73.024,10.856,12.721,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.657Z,1764506137.657,24.4,,116.4,130.6,127.6,,-55.3,55.3,43.0515246,43.051523371,43.051527467,0.0,43.051531563,,25856.934,,6.1214708,6.121472762,6.121466223,6.121459683,3,,-10.204,1764509737657.0,1764506137657.0,5.1,,,-6.572,0.046,2.799,324.779,48.052,70.864,52918.227,59700.785,0.087,-0.004,0.063,44399.332,-1033.092,9551.989,38373.793,37681.102,-16354.11,-4838.553,-1594.342,-7634.542,-1422.057,-12473.096,-9216.76,-30.127,91.433,-23.821,127.879,-57.537,55.3,57.537,73.063,10.866,13.097,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.760Z,1764506137.76,24.5,,115.0,131.2,128.2,,-57.7,57.7,43.0515174,43.051516156,43.051520302,0.207035238,43.051524447,,25858.152,,6.1214821,6.121484044,6.121477564,6.121471084,3,,5.825,1764509737760.0,1764506137760.0,4.2,,,-6.914,-1.797,3.731,324.821,47.696,70.747,54224.816,59403.68,0.033,-0.006,0.034,45216.488,-823.479,9831.806,37473.98,38177.523,-16247.826,-4903.256,-1629.561,-7494.192,-1539.184,-12397.448,-8833.215,-30.057,90.447,-25.912,126.156,-58.096,57.7,58.096,73.104,10.876,12.948,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.856Z,1764506137.856,24.4,,113.6,131.0,128.0,,-54.4,54.4,43.05151,43.051508761,43.05151289,0.4,43.051517019,,25859.385,,6.1214934,6.12149535,6.12148885,6.12148235,3,,-2.083,1764509737856.0,1764506137856.0,4.3,,,-6.948,-2.662,3.738,324.737,47.596,70.717,54171.688,58882.52,0.007,-0.02,-0.011,44648.922,-289.264,9812.029,37023.766,38123.797,-16265.041,-4785.917,-1628.921,-7433.789,-1576.749,-12219.705,-8693.993,-30.089,88.318,-26.772,126.267,-57.858,54.4,57.858,73.142,10.886,12.981,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:37.964Z,1764506137.964,24.3,,114.251,131.9,128.9,,-56.1,56.1,43.0515027,43.051501439,43.051505642,0.8,43.051509845,,25860.605,,6.1215046,6.121506523,6.121500113,6.121493702,3,,8.257,1764509737964.998,1764506137964.998,4.2,,,-6.962,-1.938,4.007,324.94,47.77,70.543,52507.609,58079.383,0.009,-0.107,-0.12,43213.191,177.42,9116.999,36932.781,37448.746,-16302.147,-4583.31,-1616.001,-7426.272,-1527.085,-12009.582,-8902.118,-30.798,87.257,-26.287,127.885,-58.714,56.1,58.714,73.186,10.896,12.619,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.056Z,1764506138.056,24.3,,114.8,131.4,128.4,,-52.5,52.5,43.0514951,43.051493851,43.051498013,1.5,43.051502175,,25861.834,,6.1215156,6.121517538,6.121511078,6.121504617,3,,-5.435,1764509738056.998,1764506138056.998,2.8,,,-7.101,-2.067,3.758,325.574,48.131,70.766,50235.512,57222.742,0.008,-0.195,-0.16,41199.355,624.943,8411.211,36549.156,36953.035,-16279.447,-4321.175,-1575.427,-7369.59,-1514.846,-11690.765,-9323.113,-31.37,85.98,-26.48,128.787,-58.194,52.5,58.194,73.206,10.906,12.807,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.161Z,1764506138.161,24.2,,114.4,133.5,130.5,,-56.3,56.3,43.0514878,43.0514865,43.051490832,1.8,43.051495165,,25863.055,,6.1215268,6.121528674,6.121522427,6.12151618,3,,20.0,1764509738161.999,1764506138161.999,1.7,,,-7.128,-2.717,2.84,327.843,49.049,72.26,45611.777,55524.648,0.036,-0.278,-0.079,37145.711,1175.52,7290.547,35122.465,36512.473,-16110.292,-3830.825,-1463.097,-7146.97,-1589.027,-10977.795,-10287.834,-32.088,83.974,-28.631,128.719,-60.284,56.3,60.284,73.216,10.916,11.996,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.259Z,1764506138.259,24.1,,120.1,131.4,128.4,,-54.7,54.7,43.0514804,43.051479151,43.051483313,1.5,43.051487475,,25864.275,,6.1215379,6.121539838,6.121533378,6.121526917,3,,-21.649,1764509738259.0,1764506138259.0,1.9,,,-6.855,-3.538,4.414,328.892,48.933,73.54,45936.035,54811.637,0.021,-0.142,0.081,37525.578,1347.605,7062.853,34128.168,36751.676,-16068.208,-3852.954,-1499.857,-7002.395,-1697.208,-10855.349,-10096.853,-32.648,83.873,-30.964,127.754,-58.174,54.7,58.174,73.226,10.926,12.709,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.360Z,1764506138.36,24.0,,120.3,132.4,129.4,,-61.0,61.0,43.051473,43.051471727,43.051475971,2.0,43.051480214,,25865.49,,6.1215489,6.121550808,6.121544448,6.121538088,3,,9.901,1764509738360.0,1764506138360.0,2.1,,,-7.283,-1.052,2.614,329.11,48.87,73.98,37881.219,50670.961,0.069,-0.212,-0.109,32807.387,1262.904,3810.927,32709.975,33928.344,-15967.355,-3359.487,-1426.729,-6790.488,-1560.464,-10149.975,-11131.775,-37.761,88.778,-30.792,134.058,-59.164,61.0,59.164,73.236,10.936,12.302,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.454Z,1764506138.454,24.0,,117.531,132.5,129.5,,-57.4,57.4,43.0514659,43.051464624,43.051468876,3.0,43.051473128,,25866.689,,6.12156,6.121561905,6.121555555,6.121549205,3,,1.053,1764509738454.999,1764506138454.999,2.3,,,-7.23,-2.373,3.544,330.347,49.079,75.069,36947.121,48202.309,0.013,-0.372,0.013,30962.365,1953.476,4031.282,28451.482,35200.969,-15450.143,-3089.447,-1361.907,-6124.276,-2015.726,-9213.724,-11020.42,-36.859,83.611,-41.93,126.977,-59.255,57.4,59.255,73.245,10.946,12.269,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.559Z,1764506138.559,23.8,,114.5,131.4,128.4,,-62.1,62.1,43.0514587,43.051457451,43.051461613,4.0,43.051465775,,25867.861,,6.1215705,6.121572438,6.121565978,6.121559517,3,,-10.577,1764509738559.0,1764506138559.0,1.6,,,-7.235,-1.984,3.085,331.564,48.572,77.18,28720.754,40913.773,0.058,-0.219,0.061,22315.453,4007.547,2397.753,20911.285,34017.363,-14014.874,-1949.792,-1128.075,-4872.199,-2462.583,-6821.991,-11390.697,-39.292,67.976,-60.284,119.029,-58.144,62.1,58.144,73.256,10.956,12.561,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.645Z,1764506138.645,23.7,,106.4,132.7,129.7,,-60.7,60.7,43.0514516,43.05145032,43.051454588,3.260499456,43.051458856,,25869.0,,6.1215806,6.121582499,6.121576169,6.12156984,3,,14.943,1764509738645.998,1764506138645.998,1.4,,,-7.127,-2.348,3.349,332.025,48.17,78.456,29703.959,38697.641,-0.043,-0.195,0.121,21135.928,5571.013,2997.019,17794.688,34440.848,-13537.894,-1657.663,-1117.923,-4370.895,-2740.712,-6028.559,-10498.163,-37.639,55.747,-70.852,112.937,-59.435,60.7,59.435,73.265,10.965,12.052,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.759Z,1764506138.759,23.7,,109.3,133.9,130.9,,-62.5,62.5,43.0514442,43.051442891,43.051447255,2.3,43.051451619,,25870.174,,6.1215909,6.121592762,6.121586556,6.12158035,3,,10.619,1764509738759.0,1764506138759.0,1.7,,,-7.007,-2.055,4.466,330.689,47.232,78.699,27455.227,36490.926,-0.027,0.158,0.101,17520.248,7324.381,2610.596,15255.383,34379.324,-13143.783,-1085.86,-1048.335,-3961.684,-2929.909,-5047.543,-10598.676,-38.183,39.16,-80.439,108.499,-60.624,62.5,60.624,73.276,10.976,11.626,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.856Z,1764506138.856,23.5,,105.9,134.2,131.2,,-62.6,62.6,43.0514371,43.051435784,43.051440171,2.68606952,43.051444559,,25871.33,,6.1216013,6.121603152,6.121596978,6.121590804,3,,3.093,1764509738856.0,1764506138856.0,0.9,,,-7.07,-2.203,4.597,329.669,46.714,78.083,25570.32,34595.418,-0.027,0.249,0.096,15240.16,8139.551,2190.609,13649.584,33711.508,-12765.673,-756.215,-999.066,-3684.928,-2980.746,-4441.143,-10524.825,-39.149,29.521,-86.238,106.517,-60.914,62.6,60.914,73.286,10.986,11.424,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:38.960Z,1764506138.96,23.5,,108.4,133.2,130.2,,-62.6,62.6,43.0514299,43.051428608,43.051432916,3.1,43.051437224,,25872.465,,6.1216112,6.121613083,6.121606805,6.121600527,3,,-9.615,1764509738960.0,1764506138960.0,-0.9,,,-7.094,-1.934,4.52,328.616,46.052,77.12,24335.506,33379.492,-0.02,0.228,0.047,14618.309,8211.403,1505.795,12896.621,33096.32,-12613.451,-682.335,-1005.423,-3558.655,-2979.434,-4240.99,-10506.59,-41.421,27.966,-89.365,106.615,-59.904,62.6,59.904,73.296,10.996,11.784,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.059Z,1764506139.059,23.2,,111.6,134.7,131.7,,-60.1,60.1,43.0514231,43.051421772,43.051426199,2.3,43.051430626,,25873.57,,6.1216211,6.121622937,6.121616815,6.121610693,3,,15.152,1764509739059.0,1764506139059.0,-0.5,,,-6.4,-2.101,3.715,327.527,45.292,75.654,20877.432,31643.41,0.031,0.164,-0.063,12574.14,7977.455,325.837,11771.537,32166.035,-12294.161,-489.547,-953.644,-3357.165,-2968.13,-3846.712,-10999.63,-46.305,22.659,-93.909,106.067,-61.4,60.1,61.4,73.3,11.012,11.106,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.163Z,1764506139.163,23.0,,115.4,133.5,130.5,,-58.7,58.7,43.0514161,43.0514148,43.051419132,2.0,43.051423465,,25874.66,,6.1216305,6.121632374,6.121626127,6.12161988,3,,-11.538,1764509739163.0,1764506139163.0,-0.9,,,-6.395,-1.633,2.073,327.699,45.211,73.93,15575.012,28767.182,0.087,0.088,-0.112,9837.661,6705.952,-968.601,14317.716,26540.281,-12090.815,-333.527,-825.701,-3683.99,-2207.655,-4017.517,-10506.558,-53.146,21.778,-75.922,128.964,-60.2,58.7,60.2,73.3,11.033,11.43,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.256Z,1764506139.256,22.7,,118.5,135.2,132.2,,-59.9,59.9,43.0514091,43.05140776,43.051412226,3.6,43.051416692,,25875.764,,6.1216401,6.121641921,6.121635852,6.121629783,3,,18.085,1764509739256.998,1764506139256.998,-0.6,,,-6.391,0.025,3.351,328.156,45.547,74.081,22778.814,31832.68,-0.105,-0.149,0.001,15896.784,5386.488,1495.543,21495.523,23020.568,-12683.412,-1119.347,-932.991,-4767.961,-1290.128,-5887.308,-7893.421,-42.4,46.644,-41.336,149.635,-61.9,59.9,61.9,73.3,11.051,10.692,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.359Z,1764506139.359,22.5,,108.0,135.0,132.0,,-65.6,65.6,43.0514021,43.051400765,43.051405215,4.7,43.051409665,,25876.877,,6.1216499,6.121651727,6.121645637,6.121639547,3,,-1.961,1764509739359.0,1764506139359.0,4.4,,,-4.894,-1.243,6.505,327.93,45.709,75.907,46458.953,42525.945,-0.302,-0.094,0.068,24827.344,10242.776,11388.833,30792.713,25602.994,-13869.761,-1553.256,-1116.573,-6230.415,-788.148,-7783.671,-2884.177,-25.661,35.704,-19.503,146.757,-61.7,65.6,61.7,73.3,11.072,10.667,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.456Z,1764506139.456,22.2,,99.5,134.1,131.1,,-58.5,58.5,43.0513952,43.051393886,43.051398266,5.4,43.051402646,,25877.977,,6.1216596,6.121661455,6.121655271,6.121649086,3,,-9.278,1764509739456.0,1764506139456.0,1.8,,,-5.86,1.436,12.79,323.956,44.639,78.715,72824.438,51778.34,-0.798,0.401,0.542,42810.949,9170.205,20843.279,37269.016,28925.465,-14416.145,-3582.739,-1468.151,-7210.08,-551.391,-10792.819,3044.096,-20.196,48.848,-10.688,139.304,-60.8,58.5,60.8,73.3,11.091,10.83,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.561Z,1764506139.561,22.0,,93.5,134.1,131.1,,-57.0,57.0,43.0513884,43.051387086,43.051391466,5.1,43.051395846,,25879.111,,6.12167,6.121671855,6.121665671,6.121659486,3,,0.0,1764509739561.0,1764506139561.0,6.0,,,-5.15,4.911,16.28,314.012,42.202,82.66,90913.219,60099.594,-1.099,0.425,0.495,63390.184,3729.023,23794.01,45947.184,29778.635,-15626.224,-6353.914,-2042.783,-8589.49,49.243,-14943.403,6339.038,-22.47,69.89,0.801,142.909,-60.8,57.0,60.8,73.3,11.112,10.733,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.655Z,1764506139.655,21.9,,91.9,132.0,129.0,,-47.9,47.9,43.0513821,43.051380837,43.051385048,4.2,43.051389259,,25880.184,,6.12168,6.12168192,6.12167552,6.121669119,3,,-22.34,1764509739655.0,1764506139655.0,6.7,,,-4.971,8.85,16.661,302.847,38.803,84.551,86601.43,56705.336,-1.142,1.102,0.963,58899.945,4771.061,22930.424,42193.926,29188.307,-14676.898,-5764.727,-1920.919,-7933.48,-151.752,-13698.207,6018.037,-22.128,66.139,-2.744,139.799,-58.7,47.9,58.7,73.3,11.131,11.377,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.760Z,1764506139.76,21.8,,94.663,130.6,127.6,,-37.9,37.9,43.051376,43.051374771,43.051378867,0.9,43.051382963,,25881.287,,6.1216907,6.121692662,6.121686123,6.121679583,3,,-13.333,1764509739760.0,1764506139760.0,5.5,,,-8.984,19.068,16.789,282.707,30.803,79.398,65964.047,39926.207,-1.158,2.323,1.83,37826.484,10266.727,17870.836,26810.732,23160.652,-10045.18,-2935.114,-1424.985,-5141.4,-580.675,-8076.514,5312.205,-21.775,41.692,-19.433,124.814,-57.3,37.9,57.3,73.3,11.152,11.777,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.844Z,1764506139.844,21.6,,96.9,127.8,124.8,,-28.6,28.6,43.0513708,43.051369643,43.0513735,0.6,43.051377357,,25882.365,,6.1217019,6.121703942,6.121697136,6.121690331,3,,-32.942,1764509739844.999,1764506139844.999,7.0,,,-12.145,25.117,17.776,267.626,24.505,72.416,50134.109,24903.395,-1.267,2.937,2.163,22075.523,15740.965,12317.619,12573.242,18400.434,-6070.281,-674.631,-1202.272,-2600.771,-1080.291,-3275.402,5117.52,-24.456,8.798,-47.119,100.871,-54.5,28.6,54.5,73.3,11.169,12.543,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:39.960Z,1764506139.96,21.5,,99.0,122.7,119.7,,-14.6,14.6,43.0513662,43.05136518,43.05136858,0.6,43.05137198,,25883.432,,6.1217134,6.121715574,6.121708327,6.121701079,3,,-44.348,1764509739960.0,1764506139960.0,9.3,,,-11.706,26.984,18.825,255.524,19.791,65.73,40804.5,19231.158,-1.542,2.927,2.004,10201.103,22597.354,8006.043,6246.389,17300.631,-4315.862,1320.201,-1168.962,-1473.434,-1395.605,-153.233,3498.719,-29.47,-40.427,-79.399,70.109,-49.4,14.6,49.4,73.3,11.192,13.992,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.072Z,1764506140.072,21.4,,97.0,118.2,115.2,,4.3,4.3,43.0513623,43.051361408,43.051364382,0.432,43.051367356,,25884.5,,6.1217254,6.121727677,6.121720087,6.121712497,3,,-40.179,1764509740072.0,1764506140072.0,10.5,,,-10.762,7.277,11.654,247.666,20.551,61.458,14697.731,13515.347,-1.023,0.825,-0.212,2467.34,11057.487,1172.904,714.818,15184.791,-2384.263,914.851,-582.393,-432.322,-1530.365,482.529,-3202.474,-34.757,-54.419,-116.208,28.086,-44.914,-4.3,44.914,73.286,11.214,15.155,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.150Z,1764506140.15,21.3,,88.5,114.0,111.0,,18.5,18.5,43.0513584,43.051357632,43.051360192,0.314999808,43.051362752,,25885.559,,6.1217373,6.12173966,6.121731792,6.121723925,3,,-53.846,1764509740150.0,1764506140150.0,13.1,,,-7.927,-6.755,4.13,250.788,26.576,61.485,-1814.106,10830.846,-0.173,-0.584,-1.536,1408.574,-840.406,-2382.273,-1499.794,14229.171,-1898.531,-239.516,-139.113,-55.624,-1600.577,-295.14,-7668.22,-38.786,-34.847,-149.062,4.893,-40.73,-18.5,40.73,73.27,11.23,16.141,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.256Z,1764506140.256,21.3,,79.8,114.0,111.0,,21.7,21.7,43.0513571,43.051356332,43.051358892,0.156,43.051361452,,25886.434,,6.1217479,6.12175026,6.121742392,6.121734525,3,,0.0,1764509740256.0,1764506140256.0,18.4,,,-2.961,0.815,1.931,259.232,32.337,61.008,-1968.107,8547.458,0.367,-0.095,-0.66,1337.58,-915.29,-2390.397,-5682.042,13152.816,1076.683,-239.931,-132.618,942.842,-1612.442,702.912,-6800.978,-44.261,-8.248,-190.591,-123.094,-40.751,-21.7,40.751,73.249,11.251,16.136,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.360Z,1764506140.36,20.7,,76.8,99.2,96.2,,11.6,11.6,43.0513564,43.051356098,43.051357104,0.0,43.051358111,,25887.24,,6.1217578,6.12176035,6.121751849,6.121743347,3,,-142.308,1764509740360.0,1764506140360.0,14.3,,,-2.416,3.832,2.29,264.32,33.294,57.392,-2214.781,11672.893,0.249,-0.145,-0.764,1279.659,-941.626,-2552.814,-2238.033,11568.783,2342.142,-236.567,-136.303,638.934,-1040.992,402.367,-7349.484,-49.633,17.849,-93.372,-59.999,-25.972,-11.6,25.972,73.228,11.272,18.609,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.456Z,1764506140.456,16.7,,78.555,95.0,92.0,,1.8,1.8,43.0513558,43.051355635,43.051356184,0.4,43.051356732,,25888.023,,6.1217674,6.121769974,6.121761394,6.121752815,3,,-43.299,1764509740456.999,1764506140456.999,10.3,,,-2.085,5.963,3.672,266.261,33.706,56.164,-2433.473,8819.104,0.125,0.192,0.152,1212.533,-968.43,-2677.576,-534.298,9978.845,-625.443,-232.273,-137.757,-12.715,-1011.384,-244.987,-6228.558,-54.644,42.19,-116.154,3.469,-21.791,-1.8,21.791,73.209,11.291,15.507,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.559Z,1764506140.559,16.0,,80.4,93.9,90.9,,-1.7,1.7,43.0513552,43.051355072,43.0513555,1.4,43.051355928,,25888.799,,6.1217769,6.121779478,6.121770885,6.121762293,3,,-10.784,1764509740559.0,1764506140559.0,10.5,,,-8.967,9.852,7.333,261.069,29.768,55.096,-2400.612,11392.179,-0.06,0.321,0.781,1205.808,-946.044,-2660.377,2964.146,10189.949,-1761.917,-229.172,-137.685,-659.286,-816.085,-888.458,-6982.843,-59.913,67.785,-71.286,61.629,-20.712,1.7,20.712,73.188,11.312,14.966,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
2025-11-30T12:35:40.656Z,1764506140.656,15.3,,79.0,94.6,91.6,,-2.4,2.4,43.0513544,43.051354249,43.051354753,1.11044786,43.051355258,,25889.561,,6.1217862,6.121788775,6.121780191,6.121771606,3,,7.216,1764509740656.0,1764506140656.0,10.4,,,-2.233,14.189,4.42,254.046,24.93,53.958,-2294.624,7939.112,-0.098,0.65,1.188,1230.579,-916.992,-2608.211,3443.52,7175.005,-2679.413,-228.716,-137.763,-854.149,-582.11,-1082.865,-5196.619,-64.923,92.125,-77.35,101.448,-21.431,2.4,21.431,73.169,11.331,14.242,30_11_2025_Run12,Gian,Gian Stragiotti,Tack,14.0,1764506137.256,1764506151.256,5,5
